AgentID,turn_dur
Larva_224,0.6875
Larva_224,0.25
Larva_224,0.4375
Larva_224,0.25
Larva_224,0.3125
Larva_224,0.0625
Larva_224,0.25
Larva_224,0.0625
Larva_224,0.0625
Larva_224,0.25
Larva_224,0.1875
Larva_224,0.625
Larva_224,0.1875
Larva_224,0.125
Larva_224,0.125
Larva_224,0.5
Larva_224,0.0625
Larva_224,0.25
Larva_224,0.1875
Larva_224,0.3125
Larva_224,0.375
Larva_224,0.5625
Larva_224,0.3125
Larva_224,0.25
Larva_224,0.0625
Larva_224,0.0625
Larva_224,0.5
Larva_224,0.1875
Larva_224,0.125
Larva_224,0.625
Larva_224,0.5
Larva_224,0.5
Larva_224,0.1875
Larva_224,0.125
Larva_224,0.0625
Larva_224,0.1875
Larva_224,0.5
Larva_224,0.125
Larva_224,0.1875
Larva_224,0.0625
Larva_224,0.125
Larva_224,0.3125
Larva_224,0.125
Larva_224,0.1875
Larva_224,1.0
Larva_224,0.5625
Larva_224,0.4375
Larva_224,0.125
Larva_224,0.1875
Larva_224,0.0625
Larva_224,0.0625
Larva_224,0.125
Larva_224,0.375
Larva_224,0.5
Larva_224,0.125
Larva_224,0.1875
Larva_224,0.3125
Larva_224,0.4375
Larva_224,0.375
Larva_224,0.0625
Larva_224,0.1875
Larva_224,0.125
Larva_224,0.4375
Larva_224,0.0625
Larva_224,0.25
Larva_224,0.0625
Larva_224,0.875
Larva_224,0.0625
Larva_224,0.5625
Larva_224,0.0625
Larva_224,0.3125
Larva_224,0.3125
Larva_224,0.0625
Larva_224,0.25
Larva_224,0.625
Larva_224,0.5
Larva_224,0.1875
Larva_224,0.0625
Larva_224,0.1875
Larva_224,0.0625
Larva_224,0.1875
Larva_224,0.25
Larva_224,0.0625
Larva_224,0.1875
Larva_224,0.3125
Larva_224,0.8125
Larva_224,0.3125
Larva_224,0.1875
Larva_224,0.0625
Larva_224,1.0625
Larva_224,0.3125
Larva_224,0.5
Larva_224,0.0625
Larva_224,0.25
Larva_224,0.125
Larva_224,0.0625
Larva_224,0.25
Larva_224,0.0625
Larva_224,0.625
Larva_224,0.0625
Larva_224,0.6875
Larva_224,0.5625
Larva_224,0.0625
Larva_224,0.3125
Larva_224,0.0625
Larva_224,0.5
Larva_224,0.125
Larva_224,0.125
Larva_224,0.375
Larva_224,0.1875
Larva_224,0.1875
Larva_224,0.4375
Larva_224,0.0625
Larva_224,0.0625
Larva_224,0.125
Larva_224,0.1875
Larva_224,0.1875
Larva_224,0.125
Larva_224,0.125
Larva_224,0.75
Larva_224,0.0625
Larva_224,0.25
Larva_224,0.25
Larva_224,0.0625
Larva_224,0.0625
Larva_224,0.375
Larva_224,0.5
Larva_224,0.625
Larva_224,0.375
Larva_224,0.375
Larva_224,0.0625
Larva_224,0.125
Larva_224,0.25
Larva_224,0.5
Larva_224,0.25
Larva_224,0.3125
Larva_224,0.5
Larva_224,0.4375
Larva_224,0.25
Larva_224,0.0625
Larva_224,0.25
Larva_224,0.1875
Larva_224,0.5625
Larva_224,0.4375
Larva_224,0.1875
Larva_224,0.25
Larva_224,0.1875
Larva_224,0.0625
Larva_224,0.3125
Larva_224,0.4375
Larva_224,0.125
Larva_224,0.4375
Larva_224,0.0625
Larva_224,0.1875
Larva_224,0.375
Larva_224,0.3125
Larva_224,0.3125
Larva_224,0.125
Larva_224,0.0625
Larva_224,0.125
Larva_224,0.1875
Larva_226,0.3125
Larva_226,0.125
Larva_226,0.625
Larva_226,0.1875
Larva_226,0.0625
Larva_226,0.25
Larva_226,0.3125
Larva_226,0.6875
Larva_226,0.4375
Larva_226,0.0625
Larva_226,0.0625
Larva_226,0.0625
Larva_226,0.1875
Larva_226,0.4375
Larva_226,0.0625
Larva_226,0.1875
Larva_226,0.0625
Larva_226,0.3125
Larva_226,0.0625
Larva_226,0.0625
Larva_226,0.0625
Larva_226,0.1875
Larva_226,0.375
Larva_226,0.125
Larva_226,0.1875
Larva_226,0.25
Larva_226,0.3125
Larva_226,0.1875
Larva_226,0.4375
Larva_226,0.125
Larva_226,0.0625
Larva_226,0.125
Larva_226,0.3125
Larva_226,0.375
Larva_226,0.8125
Larva_226,0.0625
Larva_226,0.0625
Larva_226,0.0625
Larva_226,0.5
Larva_226,0.875
Larva_226,0.4375
Larva_226,0.1875
Larva_226,0.5
Larva_226,0.4375
Larva_226,0.4375
Larva_226,0.1875
Larva_226,0.1875
Larva_226,0.375
Larva_226,0.1875
Larva_226,0.4375
Larva_226,0.125
Larva_226,0.0625
Larva_226,0.0625
Larva_226,0.875
Larva_226,0.0625
Larva_226,0.0625
Larva_226,0.0625
Larva_226,0.5625
Larva_226,0.0625
Larva_226,0.125
Larva_226,0.1875
Larva_226,0.0625
Larva_226,0.0625
Larva_226,0.625
Larva_226,0.125
Larva_226,0.25
Larva_226,0.125
Larva_226,0.375
Larva_226,0.1875
Larva_226,0.0625
Larva_226,0.125
Larva_226,0.0625
Larva_226,0.3125
Larva_226,0.0625
Larva_226,0.25
Larva_226,0.0625
Larva_226,0.3125
Larva_226,0.1875
Larva_226,0.375
Larva_226,0.375
Larva_226,0.1875
Larva_226,0.0625
Larva_226,0.375
Larva_226,0.5625
Larva_226,0.0625
Larva_226,0.125
Larva_226,0.0625
Larva_226,0.6875
Larva_226,0.0625
Larva_226,0.4375
Larva_226,0.75
Larva_226,0.375
Larva_226,0.75
Larva_226,0.5
Larva_226,0.25
Larva_226,0.0625
Larva_226,0.3125
Larva_226,0.0625
Larva_226,0.1875
Larva_226,0.25
Larva_226,0.3125
Larva_226,0.0625
Larva_226,0.4375
Larva_226,0.3125
Larva_226,0.0625
Larva_226,0.25
Larva_226,0.0625
Larva_226,0.375
Larva_226,0.1875
Larva_226,0.1875
Larva_226,0.1875
Larva_226,0.375
Larva_226,0.25
Larva_226,0.4375
Larva_226,0.125
Larva_226,0.625
Larva_226,0.375
Larva_226,0.375
Larva_226,0.375
Larva_226,0.0625
Larva_226,0.375
Larva_226,0.0625
Larva_226,0.3125
Larva_226,0.4375
Larva_226,0.6875
Larva_226,0.5625
Larva_226,0.25
Larva_226,0.375
Larva_226,0.5
Larva_226,0.5625
Larva_226,0.0625
Larva_226,0.5
Larva_226,0.5625
Larva_226,0.625
Larva_226,0.5625
Larva_226,0.3125
Larva_226,0.0625
Larva_226,0.25
Larva_226,0.125
Larva_226,0.0625
Larva_226,0.125
Larva_226,0.0625
Larva_226,0.4375
Larva_226,0.1875
Larva_226,0.1875
Larva_226,0.625
Larva_226,0.4375
Larva_226,0.1875
Larva_226,0.1875
Larva_226,1.125
Larva_226,1.125
Larva_226,0.3125
Larva_226,0.125
Larva_226,0.4375
Larva_226,0.1875
Larva_226,0.5
Larva_226,0.375
Larva_226,0.125
Larva_226,0.4375
Larva_226,0.0625
Larva_226,0.125
Larva_226,0.125
Larva_226,0.625
Larva_226,0.25
Larva_226,0.0625
Larva_226,0.4375
Larva_226,0.25
Larva_226,0.9375
Larva_226,0.4375
Larva_226,0.375
Larva_226,0.375
Larva_226,0.3125
Larva_226,0.5625
Larva_226,0.0625
Larva_226,0.375
Larva_226,0.5625
Larva_226,0.375
Larva_226,0.125
Larva_226,0.25
Larva_226,0.75
Larva_226,0.3125
Larva_226,0.125
Larva_226,0.0625
Larva_226,0.125
Larva_226,0.375
Larva_226,0.625
Larva_226,0.9375
Larva_226,0.0625
Larva_226,0.3125
Larva_226,0.375
Larva_226,0.6875
Larva_226,0.625
Larva_226,0.3125
Larva_226,0.375
Larva_226,0.125
Larva_226,0.125
Larva_226,0.125
Larva_226,0.25
Larva_226,0.4375
Larva_226,1.125
Larva_226,0.25
Larva_226,0.1875
Larva_226,0.375
Larva_226,0.0625
Larva_226,0.25
Larva_226,0.125
Larva_226,0.0625
Larva_226,0.125
Larva_226,0.0625
Larva_226,0.4375
Larva_226,0.4375
Larva_226,0.5
Larva_226,0.4375
Larva_226,0.25
Larva_226,0.125
Larva_226,0.3125
Larva_226,0.125
Larva_226,0.0625
Larva_226,0.25
Larva_226,0.125
Larva_226,0.375
Larva_226,0.0625
Larva_226,0.0625
Larva_226,0.25
Larva_226,0.4375
Larva_226,0.25
Larva_226,0.5
Larva_226,0.0625
Larva_226,1.0625
Larva_226,0.0625
Larva_226,0.125
Larva_226,0.375
Larva_226,0.25
Larva_226,0.0625
Larva_226,0.125
Larva_226,0.0625
Larva_226,0.125
Larva_226,0.375
Larva_226,0.0625
Larva_226,0.375
Larva_226,0.25
Larva_226,0.75
Larva_226,0.5
Larva_226,0.5625
Larva_226,0.0625
Larva_226,0.0625
Larva_226,0.5
Larva_226,0.125
Larva_226,0.5625
Larva_226,0.0625
Larva_226,0.25
Larva_226,0.0625
Larva_226,0.1875
Larva_226,0.375
Larva_226,0.375
Larva_226,0.5625
Larva_226,0.125
Larva_226,0.0625
Larva_226,0.0625
Larva_226,0.75
Larva_226,0.8125
Larva_226,0.75
Larva_226,0.25
Larva_226,0.1875
Larva_226,0.75
Larva_226,0.8125
Larva_226,0.125
Larva_226,0.25
Larva_226,0.4375
Larva_226,0.125
Larva_226,0.5625
Larva_226,0.5
Larva_226,0.4375
Larva_226,0.4375
Larva_226,0.0625
Larva_226,0.0625
Larva_226,0.125
Larva_226,0.0625
Larva_226,0.1875
Larva_226,0.3125
Larva_226,0.125
Larva_226,0.1875
Larva_226,0.125
Larva_226,0.3125
Larva_226,0.3125
Larva_226,0.3125
Larva_226,0.75
Larva_226,0.25
Larva_226,0.1875
Larva_226,0.3125
Larva_226,0.3125
Larva_226,0.6875
Larva_226,0.125
Larva_226,0.3125
Larva_226,0.3125
Larva_226,0.5625
Larva_226,0.5
Larva_226,0.25
Larva_226,0.6875
Larva_226,1.1875
Larva_226,0.4375
Larva_226,0.9375
Larva_226,0.125
Larva_226,0.3125
Larva_226,0.375
Larva_226,0.625
Larva_226,0.5
Larva_226,0.6875
Larva_226,0.125
Larva_226,0.375
Larva_226,0.4375
Larva_226,0.375
Larva_226,0.1875
Larva_226,0.1875
Larva_226,0.375
Larva_226,0.375
Larva_226,0.375
Larva_226,0.25
Larva_226,0.25
Larva_226,0.5625
Larva_226,0.3125
Larva_226,0.4375
Larva_226,0.125
Larva_226,0.0625
Larva_226,0.4375
Larva_226,0.0625
Larva_226,0.0625
Larva_226,0.1875
Larva_226,0.5
Larva_226,0.0625
Larva_226,0.1875
Larva_226,0.125
Larva_226,0.125
Larva_226,0.4375
Larva_226,0.75
Larva_226,0.4375
Larva_226,0.125
Larva_226,0.4375
Larva_226,1.4375
Larva_226,0.5625
Larva_226,0.0625
Larva_226,0.3125
Larva_226,0.5625
Larva_226,0.3125
Larva_226,0.375
Larva_226,0.3125
Larva_226,0.5625
Larva_226,0.3125
Larva_226,0.125
Larva_226,0.4375
Larva_226,0.4375
Larva_226,0.125
Larva_226,0.0625
Larva_226,0.125
Larva_226,0.5
Larva_226,0.0625
Larva_226,0.0625
Larva_226,0.125
Larva_226,0.0625
Larva_226,0.3125
Larva_226,0.4375
Larva_226,0.25
Larva_226,0.0625
Larva_226,0.125
Larva_226,0.1875
Larva_226,0.0625
Larva_226,0.125
Larva_226,0.25
Larva_226,0.25
Larva_226,0.125
Larva_226,0.0625
Larva_226,0.375
Larva_226,0.125
Larva_226,1.0
Larva_226,0.1875
Larva_226,0.1875
Larva_226,0.25
Larva_226,0.4375
Larva_226,0.25
Larva_226,0.25
Larva_226,0.125
Larva_226,0.125
Larva_226,0.0625
Larva_226,0.4375
Larva_226,0.0625
Larva_226,0.75
Larva_226,0.0625
Larva_226,0.25
Larva_226,0.0625
Larva_226,0.4375
Larva_226,0.4375
Larva_226,0.25
Larva_226,0.5625
Larva_226,0.1875
Larva_226,0.125
Larva_226,0.3125
Larva_226,0.5
Larva_226,0.125
Larva_226,0.25
Larva_226,0.0625
Larva_226,0.0625
Larva_226,0.5
Larva_226,0.25
Larva_226,0.125
Larva_226,0.625
Larva_226,0.4375
Larva_226,0.3125
Larva_226,0.625
Larva_226,0.125
Larva_226,0.375
Larva_226,0.4375
Larva_226,0.3125
Larva_226,0.3125
Larva_226,0.1875
Larva_226,0.0625
Larva_226,0.25
Larva_226,0.0625
Larva_226,0.0625
Larva_226,0.375
Larva_226,0.3125
Larva_226,0.375
Larva_226,0.0625
Larva_226,0.0625
Larva_226,0.375
Larva_226,0.625
Larva_226,0.1875
Larva_226,0.0625
Larva_226,0.875
Larva_226,0.3125
Larva_226,0.3125
Larva_226,0.1875
Larva_226,0.8125
Larva_226,0.4375
Larva_226,0.3125
Larva_226,0.375
Larva_226,0.0625
Larva_226,0.1875
Larva_228,0.75
Larva_228,0.4375
Larva_228,0.1875
Larva_228,0.3125
Larva_228,0.625
Larva_228,0.5
Larva_228,0.6875
Larva_228,0.25
Larva_228,0.25
Larva_228,0.375
Larva_228,0.3125
Larva_228,0.1875
Larva_228,0.5625
Larva_228,0.1875
Larva_228,0.1875
Larva_228,0.6875
Larva_228,0.5625
Larva_228,0.6875
Larva_228,0.3125
Larva_228,0.3125
Larva_228,0.5625
Larva_228,0.4375
Larva_228,0.125
Larva_228,0.0625
Larva_228,0.5
Larva_228,0.125
Larva_228,0.375
Larva_228,0.125
Larva_228,0.1875
Larva_228,0.0625
Larva_228,0.125
Larva_228,0.1875
Larva_228,0.25
Larva_228,0.25
Larva_228,0.75
Larva_228,0.25
Larva_228,0.5
Larva_228,0.1875
Larva_228,0.5
Larva_228,0.375
Larva_228,0.3125
Larva_228,0.125
Larva_228,0.0625
Larva_228,0.4375
Larva_228,0.25
Larva_228,0.4375
Larva_228,0.875
Larva_228,0.5625
Larva_228,0.4375
Larva_228,0.75
Larva_228,0.4375
Larva_228,0.0625
Larva_228,0.4375
Larva_228,0.0625
Larva_228,0.125
Larva_228,0.5625
Larva_228,0.0625
Larva_228,0.1875
Larva_228,0.5625
Larva_228,0.4375
Larva_228,0.5625
Larva_228,0.1875
Larva_228,0.5625
Larva_228,0.25
Larva_228,0.4375
Larva_228,0.125
Larva_228,0.25
Larva_228,0.3125
Larva_228,0.3125
Larva_228,0.5
Larva_228,0.6875
Larva_228,0.25
Larva_228,0.75
Larva_228,0.375
Larva_228,0.5
Larva_228,0.875
Larva_228,0.0625
Larva_228,0.5
Larva_228,0.125
Larva_228,0.125
Larva_228,0.125
Larva_228,0.3125
Larva_228,1.0
Larva_228,0.375
Larva_228,0.0625
Larva_228,0.3125
Larva_228,0.25
Larva_228,0.5
Larva_228,0.3125
Larva_228,0.125
Larva_228,0.125
Larva_228,0.0625
Larva_228,0.6875
Larva_228,0.125
Larva_228,0.0625
Larva_228,0.1875
Larva_228,0.125
Larva_228,0.0625
Larva_228,0.5
Larva_228,0.625
Larva_228,0.4375
Larva_228,0.375
Larva_228,0.0625
Larva_228,0.1875
Larva_228,0.3125
Larva_228,0.0625
Larva_228,0.1875
Larva_228,0.125
Larva_228,0.375
Larva_228,0.1875
Larva_228,0.1875
Larva_228,0.25
Larva_228,0.1875
Larva_228,0.0625
Larva_228,0.1875
Larva_228,0.0625
Larva_228,0.125
Larva_228,0.125
Larva_228,0.75
Larva_228,0.5625
Larva_228,0.1875
Larva_228,0.5
Larva_228,0.25
Larva_228,0.125
Larva_228,0.25
Larva_228,0.1875
Larva_228,0.0625
Larva_228,0.125
Larva_228,0.5625
Larva_228,0.0625
Larva_228,0.25
Larva_228,0.0625
Larva_228,0.125
Larva_228,0.3125
Larva_228,0.0625
Larva_228,0.625
Larva_228,0.0625
Larva_228,0.5
Larva_228,0.125
Larva_228,0.125
Larva_228,0.125
Larva_228,0.125
Larva_228,0.375
Larva_228,0.75
Larva_228,0.0625
Larva_228,0.1875
Larva_228,0.25
Larva_228,0.3125
Larva_228,0.1875
Larva_228,0.6875
Larva_228,0.6875
Larva_228,0.6875
Larva_228,0.5625
Larva_228,0.125
Larva_228,0.0625
Larva_228,0.125
Larva_228,0.375
Larva_228,0.25
Larva_228,0.1875
Larva_228,0.0625
Larva_228,0.1875
Larva_228,0.375
Larva_228,0.125
Larva_228,0.25
Larva_228,0.25
Larva_228,0.0625
Larva_228,0.0625
Larva_228,0.25
Larva_228,0.25
Larva_228,0.25
Larva_228,0.1875
Larva_228,0.375
Larva_228,0.4375
Larva_228,0.1875
Larva_228,0.1875
Larva_228,0.1875
Larva_228,0.25
Larva_228,0.0625
Larva_228,0.25
Larva_228,0.25
Larva_228,0.25
Larva_228,0.125
Larva_228,0.1875
Larva_228,0.0625
Larva_228,0.125
Larva_228,0.375
Larva_228,0.375
Larva_228,0.5
Larva_228,0.5
Larva_228,0.625
Larva_228,0.0625
Larva_228,0.25
Larva_228,0.1875
Larva_228,0.25
Larva_228,0.125
Larva_228,0.375
Larva_228,0.5625
Larva_228,0.375
Larva_228,0.1875
Larva_228,0.5
Larva_228,0.625
Larva_228,0.125
Larva_228,0.1875
Larva_228,0.3125
Larva_228,0.4375
Larva_228,0.1875
Larva_228,0.0625
Larva_228,0.5625
Larva_228,0.25
Larva_228,0.25
Larva_228,0.125
Larva_228,0.125
Larva_228,0.0625
Larva_228,0.8125
Larva_228,0.3125
Larva_228,0.5
Larva_228,0.25
Larva_228,0.5625
Larva_228,0.625
Larva_228,0.125
Larva_228,0.3125
Larva_228,0.25
Larva_228,0.4375
Larva_228,0.125
Larva_228,0.4375
Larva_228,0.3125
Larva_228,0.0625
Larva_228,0.5
Larva_228,0.25
Larva_228,0.1875
Larva_228,0.125
Larva_228,0.0625
Larva_228,0.5625
Larva_228,0.1875
Larva_228,0.1875
Larva_228,0.0625
Larva_228,0.75
Larva_228,0.125
Larva_228,0.1875
Larva_228,0.8125
Larva_228,0.8125
Larva_228,0.125
Larva_228,0.375
Larva_228,0.625
Larva_228,0.125
Larva_228,0.1875
Larva_228,0.75
Larva_228,0.3125
Larva_228,0.3125
Larva_228,0.375
Larva_228,0.0625
Larva_228,0.125
Larva_228,0.25
Larva_228,0.1875
Larva_228,0.1875
Larva_228,0.75
Larva_228,0.75
Larva_228,0.1875
Larva_228,0.5
Larva_228,0.375
Larva_228,0.75
Larva_228,0.9375
Larva_228,0.3125
Larva_228,0.1875
Larva_228,0.125
Larva_228,0.0625
Larva_228,0.1875
Larva_228,0.125
Larva_228,0.0625
Larva_228,0.125
Larva_228,0.4375
Larva_228,1.0625
Larva_228,0.125
Larva_228,0.125
Larva_228,0.125
Larva_228,0.375
Larva_228,0.1875
Larva_228,0.125
Larva_228,0.0625
Larva_228,0.125
Larva_228,0.75
Larva_228,0.6875
Larva_228,0.5625
Larva_228,0.375
Larva_228,0.1875
Larva_228,0.25
Larva_228,0.125
Larva_228,0.25
Larva_228,0.125
Larva_228,0.125
Larva_228,0.4375
Larva_228,0.375
Larva_228,0.25
Larva_228,0.6875
Larva_228,0.25
Larva_228,0.75
Larva_228,0.0625
Larva_228,0.125
Larva_228,0.75
Larva_228,0.875
Larva_228,0.375
Larva_228,0.1875
Larva_228,0.125
Larva_228,0.125
Larva_228,0.0625
Larva_228,0.3125
Larva_228,0.125
Larva_228,0.0625
Larva_228,0.1875
Larva_228,0.3125
Larva_228,0.0625
Larva_228,0.125
Larva_228,0.625
Larva_228,0.25
Larva_228,0.625
Larva_228,0.4375
Larva_228,1.125
Larva_228,0.625
Larva_228,0.3125
Larva_228,0.1875
Larva_228,0.0625
Larva_228,0.625
Larva_228,0.375
Larva_228,0.4375
Larva_228,0.125
Larva_228,0.0625
Larva_228,0.0625
Larva_228,0.25
Larva_228,0.375
Larva_228,0.25
Larva_228,0.5625
Larva_228,0.125
Larva_228,0.6875
Larva_228,0.375
Larva_228,0.25
Larva_228,0.0625
Larva_228,0.125
Larva_228,0.4375
Larva_228,0.0625
Larva_228,0.5
Larva_228,0.375
Larva_228,0.5
Larva_228,0.125
Larva_228,0.25
Larva_228,0.25
Larva_228,0.25
Larva_228,0.375
Larva_228,0.1875
Larva_228,0.25
Larva_228,0.25
Larva_228,0.375
Larva_228,0.25
Larva_228,0.0625
Larva_228,0.4375
Larva_228,0.4375
Larva_228,0.0625
Larva_228,0.125
Larva_228,0.1875
Larva_228,0.0625
Larva_228,0.1875
Larva_228,0.125
Larva_228,0.25
Larva_228,0.3125
Larva_228,0.25
Larva_228,0.875
Larva_228,0.8125
Larva_228,0.1875
Larva_228,0.125
Larva_228,0.3125
Larva_228,0.0625
Larva_228,0.25
Larva_228,0.625
Larva_228,0.3125
Larva_228,0.0625
Larva_228,0.1875
Larva_228,0.4375
Larva_228,0.5625
Larva_228,0.125
Larva_228,0.1875
Larva_228,0.3125
Larva_228,0.625
Larva_228,0.1875
Larva_228,0.1875
Larva_228,0.1875
Larva_228,0.125
Larva_228,0.0625
Larva_228,0.1875
Larva_228,0.0625
Larva_228,0.25
Larva_228,0.0625
Larva_228,0.0625
Larva_228,0.4375
Larva_228,0.125
Larva_228,0.3125
Larva_228,0.1875
Larva_228,0.0625
Larva_228,0.6875
Larva_228,0.1875
Larva_228,0.6875
Larva_228,0.1875
Larva_228,0.5
Larva_228,0.3125
Larva_228,0.1875
Larva_228,0.1875
Larva_228,0.3125
Larva_228,0.125
Larva_228,0.25
Larva_228,0.25
Larva_228,0.375
Larva_228,0.625
Larva_228,0.375
Larva_228,0.4375
Larva_228,0.0625
Larva_228,0.4375
Larva_228,0.3125
Larva_228,0.4375
Larva_228,0.3125
Larva_228,1.0625
Larva_228,0.4375
Larva_228,0.0625
Larva_228,0.875
Larva_228,0.375
Larva_228,0.0625
Larva_228,0.3125
Larva_228,0.0625
Larva_228,0.3125
Larva_228,0.375
Larva_228,0.4375
Larva_228,0.6875
Larva_228,0.4375
Larva_228,0.125
Larva_228,0.4375
Larva_228,0.375
Larva_228,0.5
Larva_228,0.3125
Larva_228,0.8125
Larva_228,0.3125
Larva_228,0.1875
Larva_228,0.75
Larva_228,0.25
Larva_228,0.125
Larva_228,0.25
Larva_228,0.1875
Larva_228,0.1875
Larva_228,0.25
Larva_228,0.125
Larva_228,0.5
Larva_228,0.4375
Larva_228,0.4375
Larva_228,1.125
Larva_228,0.375
Larva_228,0.3125
Larva_229,0.125
Larva_229,0.0625
Larva_229,0.3125
Larva_229,1.0625
Larva_229,0.0625
Larva_229,0.0625
Larva_229,0.3125
Larva_229,0.4375
Larva_229,1.125
Larva_229,0.4375
Larva_229,0.4375
Larva_229,0.5625
Larva_229,0.8125
Larva_229,0.1875
Larva_229,0.75
Larva_229,0.0625
Larva_229,0.375
Larva_229,0.0625
Larva_229,0.4375
Larva_229,0.0625
Larva_229,0.0625
Larva_229,0.25
Larva_229,0.5
Larva_229,0.4375
Larva_229,0.0625
Larva_229,0.4375
Larva_229,0.4375
Larva_229,0.25
Larva_229,0.1875
Larva_229,0.0625
Larva_229,0.125
Larva_229,0.25
Larva_229,0.625
Larva_229,2.0
Larva_229,0.125
Larva_229,0.125
Larva_229,0.5625
Larva_229,0.0625
Larva_229,0.875
Larva_229,0.0625
Larva_229,0.8125
Larva_229,0.9375
Larva_229,0.5
Larva_229,0.0625
Larva_229,0.75
Larva_229,0.125
Larva_229,0.25
Larva_229,0.0625
Larva_229,0.5625
Larva_229,0.0625
Larva_229,0.3125
Larva_229,0.4375
Larva_229,0.6875
Larva_229,0.25
Larva_229,0.0625
Larva_229,0.25
Larva_229,0.125
Larva_229,0.9375
Larva_229,0.125
Larva_229,0.25
Larva_229,0.5
Larva_229,0.0625
Larva_229,0.375
Larva_229,0.625
Larva_229,0.625
Larva_229,0.5625
Larva_229,0.5
Larva_229,0.1875
Larva_229,0.5
Larva_229,0.5
Larva_229,0.0625
Larva_229,0.0625
Larva_229,0.9375
Larva_229,0.875
Larva_229,0.3125
Larva_229,0.125
Larva_229,0.4375
Larva_229,0.4375
Larva_229,0.125
Larva_229,0.5
Larva_229,0.375
Larva_229,0.25
Larva_229,0.5625
Larva_229,0.1875
Larva_229,0.5625
Larva_229,0.4375
Larva_229,0.1875
Larva_229,0.0625
Larva_229,0.1875
Larva_229,0.5
Larva_229,0.1875
Larva_229,0.6875
Larva_229,0.1875
Larva_229,0.0625
Larva_229,0.0625
Larva_229,0.8125
Larva_229,0.75
Larva_229,0.5625
Larva_229,0.1875
Larva_229,0.0625
Larva_229,0.3125
Larva_229,0.5625
Larva_229,0.6875
Larva_229,0.3125
Larva_229,0.125
Larva_229,0.375
Larva_229,0.0625
Larva_229,0.4375
Larva_229,0.125
Larva_229,0.5625
Larva_229,1.1875
Larva_229,0.1875
Larva_229,0.125
Larva_229,0.0625
Larva_229,0.3125
Larva_229,0.8125
Larva_229,0.3125
Larva_229,0.5
Larva_229,0.0625
Larva_229,0.8125
Larva_229,0.3125
Larva_229,0.75
Larva_229,0.125
Larva_229,0.3125
Larva_229,0.3125
Larva_229,0.8125
Larva_229,0.0625
Larva_229,0.625
Larva_229,0.125
Larva_229,0.125
Larva_229,0.375
Larva_229,0.125
Larva_229,0.3125
Larva_229,0.1875
Larva_229,0.25
Larva_229,0.125
Larva_229,0.125
Larva_229,0.0625
Larva_229,0.0625
Larva_229,0.1875
Larva_229,0.5625
Larva_229,0.5625
Larva_229,0.1875
Larva_229,0.375
Larva_229,0.4375
Larva_229,0.6875
Larva_229,0.0625
Larva_229,0.125
Larva_229,0.25
Larva_229,0.0625
Larva_229,0.0625
Larva_229,0.0625
Larva_229,0.3125
Larva_229,0.375
Larva_229,0.125
Larva_229,0.5
Larva_229,0.0625
Larva_229,0.0625
Larva_229,0.75
Larva_229,0.125
Larva_229,0.1875
Larva_229,0.0625
Larva_229,0.3125
Larva_229,0.125
Larva_229,1.375
Larva_229,0.1875
Larva_229,0.625
Larva_229,1.0
Larva_229,0.0625
Larva_229,0.25
Larva_229,0.3125
Larva_229,0.8125
Larva_229,0.0625
Larva_229,0.1875
Larva_229,0.6875
Larva_229,0.5625
Larva_229,0.1875
Larva_229,0.5625
Larva_229,0.375
Larva_229,0.8125
Larva_229,0.0625
Larva_229,0.5
Larva_229,0.0625
Larva_229,0.125
Larva_229,0.125
Larva_229,0.125
Larva_229,0.5
Larva_229,0.125
Larva_229,0.375
Larva_229,0.1875
Larva_229,1.1875
Larva_229,0.375
Larva_229,0.125
Larva_229,0.1875
Larva_229,0.1875
Larva_229,0.3125
Larva_229,0.3125
Larva_229,0.5
Larva_229,0.4375
Larva_229,0.0625
Larva_229,0.0625
Larva_229,0.1875
Larva_229,0.4375
Larva_229,0.5625
Larva_229,0.0625
Larva_229,0.5
Larva_229,0.1875
Larva_229,0.0625
Larva_229,0.0625
Larva_229,0.625
Larva_229,0.0625
Larva_229,0.0625
Larva_229,0.0625
Larva_229,0.5625
Larva_229,0.1875
Larva_229,0.0625
Larva_229,0.3125
Larva_229,0.5625
Larva_229,0.4375
Larva_229,0.125
Larva_229,0.0625
Larva_229,0.625
Larva_229,0.375
Larva_229,0.0625
Larva_229,0.375
Larva_229,0.0625
Larva_229,0.4375
Larva_229,0.125
Larva_229,0.125
Larva_229,0.9375
Larva_229,0.625
Larva_229,0.125
Larva_229,0.375
Larva_229,0.75
Larva_229,0.0625
Larva_229,0.375
Larva_229,0.125
Larva_229,0.125
Larva_229,0.0625
Larva_229,1.0625
Larva_229,0.0625
Larva_229,0.0625
Larva_229,0.125
Larva_229,0.5625
Larva_229,0.0625
Larva_229,0.125
Larva_229,0.125
Larva_229,0.6875
Larva_229,0.6875
Larva_229,0.125
Larva_229,0.9375
Larva_229,0.375
Larva_229,0.625
Larva_229,0.25
Larva_229,0.125
Larva_229,0.5
Larva_229,0.375
Larva_229,0.375
Larva_229,1.1875
Larva_229,0.1875
Larva_229,0.625
Larva_229,0.375
Larva_229,0.125
Larva_229,0.0625
Larva_229,0.0625
Larva_229,0.1875
Larva_229,0.5625
Larva_229,0.375
Larva_229,0.0625
Larva_229,0.0625
Larva_229,0.4375
Larva_229,1.0
Larva_229,0.625
Larva_229,0.3125
