AgentID,stride_rear_orientation_unwrapped
Larva_10,6.336028357776229
Larva_10,0.14379110678885354
Larva_10,7.067141192030249
Larva_10,-24.954154314266077
Larva_10,11.04044645119211
Larva_10,5.026432395909808
Larva_10,-24.918092448156983
Larva_10,-0.6311366753531615
Larva_10,-19.107137346044453
Larva_10,-15.473243299480444
Larva_10,4.651280650548017
Larva_10,4.690236350804923
Larva_10,7.943424565731732
Larva_10,-14.939845408559165
Larva_10,0.9400991682734912
Larva_10,-0.31027179253007375
Larva_10,-0.1403569942938816
Larva_10,-6.162918045616152
Larva_10,-0.127281186107723
Larva_10,-13.209915119649224
Larva_10,-1.5180869983686307
Larva_10,-0.6943847551249291
Larva_10,3.3002532151344894
Larva_10,3.20342562091065
Larva_10,-19.284297229088224
Larva_10,-1.7438278070256956
Larva_10,0.19836618760234614
Larva_10,4.561383158881142
Larva_10,-2.020430977339629
Larva_10,-5.727644647045082
Larva_10,-8.098893602446026
Larva_10,-4.580778240342255
Larva_10,3.2495491400999867
Larva_10,1.0389769206458936
Larva_10,-0.8933250446036425
Larva_10,-0.5883558183030004
Larva_10,-3.8869488863608694
Larva_10,0.6695034655406857
Larva_10,-1.2841608907768318
Larva_10,-1.7967019760269523
Larva_10,7.561619567612837
Larva_10,-0.7426251134936024
Larva_10,2.9278683993265417
Larva_10,7.018583074036258
Larva_10,-7.864088701097927
Larva_10,-1.678671535358717
Larva_10,2.3643388516240975
Larva_10,-9.158285820814399
Larva_10,-17.419974335869966
Larva_10,1.3732480200757777
Larva_10,-4.661332350087804
Larva_10,-5.419980453439194
Larva_10,-7.717820182256133
Larva_10,4.8586674055115395
Larva_10,-7.451377128905136
Larva_10,1.795780389680317
Larva_10,-3.6837564289078273
Larva_10,12.660380034642941
Larva_10,4.267777043818569
Larva_10,11.892793041428206
Larva_10,11.854389482468292
Larva_10,4.03612236734898
Larva_10,-3.9727772927394085
Larva_10,13.027730971159457
Larva_10,16.795659522091853
Larva_10,-4.6893518595205705
Larva_10,-0.3311955450558912
Larva_10,-11.833730865256143
Larva_10,4.081320107692022
Larva_10,1.9507455709825763
Larva_10,11.930490658032056
Larva_10,-15.922250130408713
Larva_10,22.4954361694206
Larva_10,19.629603492421097
Larva_10,8.458005431076458
Larva_10,45.269084034684795
Larva_10,0.381054753173828
Larva_10,-12.31008475191976
Larva_10,11.090752975895441
Larva_10,-0.20100705856154377
Larva_10,-2.1179569244353047
Larva_10,1.5907632565225072
Larva_10,1.5519335676714832
Larva_10,-6.70801640308801
Larva_10,-14.510144206784133
Larva_10,3.3770332556521794
Larva_10,0.4583016720040973
Larva_10,1.8094159094235636
Larva_10,0.18164539473121977
Larva_10,-16.960023368989994
Larva_10,-14.71568676567307
Larva_10,-2.3324314550783356
Larva_10,-22.437911622948107
Larva_10,-15.057689876025108
Larva_10,-15.240661460268612
Larva_10,-8.223211789629858
Larva_10,-26.92646311665669
Larva_10,-15.9114841256835
Larva_10,7.536083750103529
Larva_10,-0.9662161371985576
Larva_10,-10.475856439436711
Larva_10,-0.16862873358030583
Larva_10,-13.877652487559573
Larva_10,1.217288007146749
Larva_10,-33.75781099806949
Larva_10,-6.11176562290396
Larva_10,-8.447151897290723
Larva_10,13.168167522649128
Larva_10,-20.949270295403906
Larva_10,9.607604477675238
Larva_10,-6.371687193779991
Larva_10,-11.649783779608981
Larva_10,-6.889172195103811
Larva_10,-2.910669539497178
Larva_10,0.2995450128136099
Larva_10,1.1640024075517772
Larva_10,-3.0193119673506885
Larva_10,1.6163380463694352
Larva_10,-0.7578844210634088
Larva_10,-19.520160189242254
Larva_10,-0.2982872162210697
Larva_10,14.211375181644712
Larva_10,-8.62994355669602
Larva_10,-6.6138108711251675
Larva_10,-0.5604027776244607
Larva_10,-3.6982516508984418
Larva_10,3.5663405537975734
Larva_10,1.52678755043803
Larva_10,4.106627822229655
Larva_10,-9.526111385870308
Larva_10,4.140697557495685
Larva_10,-0.7160229006324812
Larva_10,-9.081787845612837
Larva_10,1.0877671076974025
Larva_10,4.294503604525971
Larva_10,8.807064582293606
Larva_10,16.441989739923088
Larva_10,17.332695236604934
Larva_10,25.516739423977413
Larva_10,-7.546118027845921
Larva_10,3.875909291548737
Larva_10,-14.756661958608106
Larva_10,6.564087354758215
Larva_10,-4.037293527683005
Larva_10,-2.1986452047131593
Larva_10,-6.146808732890122
Larva_10,4.907867690293642
Larva_10,2.2617703775610494
Larva_10,-0.10378474712712205
Larva_10,1.2821973113499894
Larva_10,-1.8453862554760008
Larva_10,-0.7258827663669081
Larva_10,6.664349505560779
Larva_10,4.456559845100543
Larva_10,20.291976925328356
Larva_10,4.044469843707617
Larva_10,1.1466342854004097
Larva_10,-6.73936789719653
Larva_10,4.19218253824036
Larva_10,-3.2703488673739116
Larva_10,5.034000587787801
Larva_10,-0.5533708054409772
Larva_10,11.916231382507704
Larva_10,-11.773178375515641
Larva_10,9.316529700539036
Larva_10,20.347320107639916
Larva_10,-14.079601943527194
Larva_10,-7.088612970189047
Larva_10,13.196084447728708
Larva_10,-3.1110389950736135
Larva_10,2.8403475824109137
Larva_10,-6.770477241749205
Larva_10,-3.8604962154242344
Larva_10,-2.883678823659835
Larva_10,-9.592170902181834
Larva_10,-22.15359084337129
Larva_10,-6.9518695513741875
Larva_10,7.482200501886439
Larva_10,-15.824851229634305
Larva_10,-10.101240170094115
Larva_10,-10.100057798018895
Larva_10,-8.331094312765003
Larva_10,23.193572113612504
Larva_100,-1.4646272545198542
Larva_100,-1.5212451475420892
Larva_100,-3.534349763002183
Larva_100,5.440392446065772
Larva_100,2.6180560141898184
Larva_100,0.445129468198985
Larva_100,1.166519248712433
Larva_100,-3.1027589231974275
Larva_100,5.230586686613265
Larva_100,6.336719617706706
Larva_100,-0.9650452232173166
Larva_100,1.5029882758504414
Larva_100,-2.051717558516856
Larva_100,-0.2791563484846904
Larva_100,-4.096590807243501
Larva_100,0.43559165655710785
Larva_100,4.095652677246619
Larva_100,-2.836922110223952
Larva_100,-0.4577971407622954
Larva_100,-1.3915964530550866
Larva_100,-15.492144849959047
Larva_100,-11.962320575473157
Larva_100,-10.697023674644115
Larva_100,5.656415092094065
Larva_100,1.6381747980635737
Larva_100,-6.281911285575248
Larva_100,4.768412923707558
Larva_100,5.477852471070705
Larva_100,-2.183160129585872
Larva_100,6.41607094382924
Larva_100,8.335717253557306
Larva_100,0.6936850235638303
Larva_100,-2.2148133975666155
Larva_100,-2.46244450141873
Larva_100,6.032067047058703
Larva_100,-1.759903344525199
Larva_100,-17.311526966703696
Larva_100,-10.687059815443277
Larva_100,-6.618816492476839
Larva_100,6.630663306279942
Larva_100,-11.973117077365579
Larva_100,5.883560132163552
Larva_100,0.6469215555554513
Larva_100,-15.803952647594812
Larva_100,-20.38544620757237
Larva_100,-20.40849785254195
Larva_100,4.397839981456379
Larva_100,-14.409429299663564
Larva_100,-8.746078762629931
Larva_100,-2.7912432695439016
Larva_100,3.75152415318782
Larva_100,-6.719507259604811
Larva_100,6.496554879227773
Larva_100,0.3215320958115697
Larva_100,-0.03140660293923503
Larva_100,1.8607394686366625
Larva_100,-5.7057965418953955
Larva_100,2.859316124887471
Larva_100,5.7328662267794925
Larva_100,-0.21157311751306906
Larva_100,-3.560305923470331
Larva_100,3.7868683314387894
Larva_100,3.2918135028352253
Larva_100,2.594263382429059
Larva_100,3.0254608871126543
Larva_100,3.4677963425789997
Larva_100,-0.41352582517725267
Larva_100,-10.681162479129402
Larva_100,-10.680511293141915
Larva_100,-4.3314643888398265
Larva_100,-2.3702393674619557
Larva_100,-4.995637203135583
Larva_100,2.3608574040620027
Larva_100,-24.077014241391993
Larva_100,-21.719837079754456
Larva_100,0.8279318028278908
Larva_100,0.5584379345455943
Larva_100,-2.784657577158953
Larva_100,5.430419227093552
Larva_100,8.604454868642819
Larva_100,4.408511916771744
Larva_100,-20.50788400219119
Larva_100,-12.874907761192617
Larva_100,-5.696820153081859
Larva_100,-2.039722026222819
Larva_100,0.6112966712071568
Larva_100,-0.35994063814885635
Larva_100,-1.9984409958595108
Larva_100,-2.221255015451419
Larva_100,-1.3700974388289637
Larva_100,-1.1353785705931614
Larva_100,1.7658244303326285
Larva_100,-5.983535995860223
Larva_100,-8.940244198076613
Larva_100,-7.488274515448921
Larva_100,-1.7181747331221118
Larva_100,-3.943728992672078
Larva_100,4.274948310921587
Larva_100,-0.1649266392852553
Larva_100,-3.434589468338004
Larva_100,3.408603319732407
Larva_100,0.21910599283873466
Larva_100,2.13564237536724
Larva_100,-5.5022115163160095
Larva_100,0.35956838580722206
Larva_100,-0.9807056503458682
Larva_100,3.2239945359510784
Larva_100,5.278959702077543
Larva_100,4.003487004810665
Larva_100,7.041580044929674
Larva_100,3.8677719648653692
Larva_100,0.8947736458904672
Larva_100,-1.7694142959394128
Larva_100,-0.9942651867690984
Larva_100,3.6304781415043124
Larva_100,0.4544843143254127
Larva_100,-0.28411041135797177
Larva_100,0.9995335978923379
Larva_100,5.8684400665006535
Larva_100,-6.050324892928131
Larva_100,-18.20062396013043
Larva_100,7.900775091470365
Larva_100,10.906467832927575
Larva_100,-5.1205216489056795
Larva_100,1.612688514010074
Larva_100,9.052482382008606
Larva_100,3.564401834046606
Larva_100,1.9002389917080222
Larva_100,0.17810021393566444
Larva_100,-0.3070382489151413
Larva_100,-0.17939854550581913
Larva_100,1.3684538346014108
Larva_100,7.072109743309795
Larva_100,-2.4802746866602092
Larva_100,-5.429970763180279
Larva_100,-0.24572358792619298
Larva_100,12.489147383283665
Larva_100,-6.654611799637621
Larva_100,-0.36945293817092306
Larva_100,4.354743411641266
Larva_100,-2.614605953008663
Larva_100,0.9789499618356672
Larva_100,0.718059376113672
Larva_100,-6.767127400245023
Larva_100,-3.996231414320846
Larva_100,2.2572146169244434
Larva_100,-26.34784213141552
Larva_100,-3.9933679723400246
Larva_100,-5.139126010230541
Larva_100,6.258216621897191
Larva_100,-4.860321271176048
Larva_100,-7.975575970122804
Larva_100,-2.0428639786593976
Larva_100,-6.758779544452537
Larva_100,-2.2406947627907243
Larva_100,5.103689153891821
Larva_100,-0.2195523827812167
Larva_100,1.234310920210362
Larva_100,-1.0407365944246862
Larva_100,2.3093864963551027
Larva_100,0.16966778600885846
Larva_100,1.2534909384910407
Larva_100,-10.68526624579107
Larva_100,14.245639161390784
Larva_100,-2.4021111819445764
Larva_100,0.7931830225156773
Larva_100,12.438686522882364
Larva_100,-1.5014687673761955
Larva_100,-4.758703876097115
Larva_100,-7.874564687245282
Larva_100,-5.362500426536599
Larva_100,3.38880895599533
Larva_100,-3.9750349518249664
Larva_100,6.201393108911816
Larva_100,-1.0311189378990662
Larva_100,0.9158102944855955
Larva_100,-17.939738462893644
Larva_100,-1.8597566464682131
Larva_100,-8.344791226754865
Larva_100,-22.78545813085023
Larva_100,-2.8437635842888085
Larva_100,1.7845012915011012
Larva_100,0.04254271139859611
Larva_100,-3.2061558717833805
Larva_100,2.4621230060031394
Larva_100,0.6405974572760442
Larva_100,-1.328470422768845
Larva_100,-2.695650019435277
Larva_100,-2.325110525501877
Larva_100,-7.015054640788151
Larva_100,-11.674281856331788
Larva_100,2.724601505882731
Larva_100,-17.409277427383188
Larva_100,15.025068004535967
Larva_100,-2.253045463946364
Larva_100,-6.890136241602136
Larva_100,-1.27710314180149
Larva_100,0.1079423566098967
Larva_100,-0.3710030253047307
Larva_100,-7.886564833245359
Larva_100,-13.300521617287423
Larva_100,-1.6392938893826
Larva_100,-2.974740880494892
Larva_100,-4.094949095001141
Larva_100,-2.7660215254663285
Larva_100,-4.4676921518990085
Larva_100,-9.886729080186853
Larva_100,-0.5047728165401395
Larva_101,-6.668896342962
Larva_101,-5.699376636310603
Larva_101,-7.911053977536369
Larva_101,0.6484100014046135
Larva_101,-2.2886312158589703
Larva_101,1.4308166207367776
Larva_101,11.05979481783632
Larva_101,10.04516870157741
Larva_101,8.428059285965617
Larva_101,-4.310900905728488
Larva_101,-17.792098684424502
Larva_101,-4.205038701770945
Larva_101,4.348707503206072
Larva_101,11.580974369951377
Larva_101,-8.024603692323012
Larva_101,3.835081998381895
Larva_101,4.065757484127488
Larva_101,40.48689576357572
Larva_101,-11.615350929163952
Larva_101,9.825637367209481
Larva_101,0.3818728507162632
Larva_101,-0.7443063221340367
Larva_101,0.35565532378666376
Larva_101,-1.6416149280242394
Larva_101,25.14857800105989
Larva_101,-6.93634660876387
Larva_101,6.969348134238487
Larva_101,2.848685484306145
Larva_101,-6.034345689185841
Larva_101,9.736233682623606
Larva_101,3.8762827640636033
Larva_101,-6.1246041351813005
Larva_101,4.905250020486704
Larva_101,4.753179499858902
Larva_101,8.220700779526624
Larva_101,-15.591085200672552
Larva_101,10.263220665143564
Larva_101,2.1242378148394323
Larva_101,4.105260627285247
Larva_101,1.6074888380341577
Larva_101,-8.624259677467876
Larva_101,-7.077603603455572
Larva_101,13.83938506808147
Larva_101,4.7482762625440955
Larva_101,1.2546751936004625
Larva_101,7.107612318228917
Larva_101,-2.9990938211315665
Larva_101,20.89058604580009
Larva_101,13.140858793015951
Larva_101,4.210798862739352
Larva_101,-13.256024317441984
Larva_101,11.719783173717303
Larva_101,6.470498820237424
Larva_101,-0.11941310608301592
Larva_101,0.8152488187118934
Larva_101,4.157104945266724
Larva_101,3.9384850671696086
Larva_101,-0.9510939878196041
Larva_101,-6.79852874867737
Larva_101,9.207166761914436
Larva_101,-6.370288098773926
Larva_101,6.9516665074965545
Larva_101,-22.459146452212735
Larva_101,1.8970950792318604
Larva_101,9.066979978517622
Larva_101,3.9868496518188863
Larva_101,-5.627975063644158
Larva_101,24.827956032099394
Larva_101,10.703774256303745
Larva_101,-0.1206394275330922
Larva_101,4.978096223733303
Larva_101,7.276216122395226
Larva_101,5.214654907664283
Larva_101,12.867662841703577
Larva_101,-1.4580593921726859
Larva_101,2.1098611520516783
Larva_101,10.974699933184922
Larva_101,18.0603141593823
Larva_101,-5.482999151724698
Larva_101,-0.5629443727709713
Larva_101,2.421992551544463
Larva_101,0.9219630446569909
Larva_101,14.342297412484584
Larva_101,11.955818936833964
Larva_101,13.011201794458316
Larva_101,-3.5268401223962655
Larva_101,-9.531355324022343
Larva_101,2.067908359002729
Larva_101,6.1533275163438645
Larva_101,-23.47144394915898
Larva_101,-0.25615809384612476
Larva_101,1.5496461571967188
Larva_101,3.7905648281424362
Larva_101,-17.559133323295498
Larva_101,-6.041181421757727
Larva_101,3.841268628868363
Larva_101,-12.989865664885826
Larva_101,-5.235447818497448
Larva_101,6.414852186589258
Larva_101,6.423071140937623
Larva_101,1.4603463272920294
Larva_101,-0.9642424176280429
Larva_101,6.478085582094394
Larva_101,-8.263525622174598
Larva_101,-0.05393959767394563
Larva_101,1.3944280607496466
Larva_101,-2.352789955464914
Larva_101,-7.838015623826919
Larva_101,16.798290883005393
Larva_101,-3.6797178107605077
Larva_101,-4.845924757847456
Larva_101,5.370872765381307
Larva_101,-16.817462532238522
Larva_101,-6.900953277180804
Larva_101,-9.238810156743668
Larva_101,-2.4623254769452387
Larva_101,8.73816204778268
Larva_101,-7.866042588411574
Larva_101,-8.184941503028952
Larva_101,0.2281269020080572
Larva_101,-11.032066701349322
Larva_101,-9.555982681735088
Larva_101,-0.8632826677706475
Larva_101,-0.4450943074412237
Larva_101,-11.795357173277353
Larva_101,0.07757715016578004
Larva_101,-21.450463306153154
Larva_101,2.3053669192200914
Larva_101,4.174913093174723
Larva_101,14.765162273376404
Larva_101,12.852977668574681
Larva_101,2.6052609955884236
Larva_101,19.005498655950646
Larva_101,-1.5973077891056278
Larva_101,0.2101976902230831
Larva_101,19.901909152900146
Larva_101,18.435678578586476
Larva_101,0.29043745417061473
Larva_101,12.303930507725909
Larva_101,5.396175455252887
Larva_101,6.243139578046794
Larva_101,-5.507537630290585
Larva_101,7.575990618021535
Larva_101,-0.7409413516232348
Larva_101,12.342334959513664
Larva_101,-1.1437733496490523
Larva_101,0.34594176615257766
Larva_101,11.79145338047249
Larva_101,0.5554677713544152
Larva_101,4.0583953800446295
Larva_101,6.24223610195844
Larva_101,1.079337102634895
Larva_101,-8.361730190334526
Larva_101,39.326865498953055
Larva_101,5.302894361769205
Larva_101,1.8538574313852791
Larva_101,-5.065851103299622
Larva_101,-0.2532625964569064
Larva_101,15.211425426786263
Larva_101,10.398125257030188
Larva_101,5.824097256568393
Larva_101,10.15971885572992
Larva_101,22.142122509349633
Larva_101,0.31466766247808664
Larva_101,2.0290192027111402
Larva_101,-2.8718966509018173
Larva_101,14.55330121588102
Larva_101,-8.684368736963222
Larva_101,14.210303849341557
Larva_101,4.5511257218672085
Larva_101,-1.0740476084042712
Larva_101,-13.809402898501759
Larva_101,2.5242910899430626
Larva_101,6.236231459408202
Larva_101,-1.4853311001014617
Larva_101,-8.983469208713075
Larva_101,6.442435858617216
Larva_101,11.142035601295277
Larva_101,-0.4137545331549859
Larva_101,12.25703944054544
Larva_101,-3.756310086042049
Larva_101,-1.0170743859501954
Larva_101,9.020591042916323
Larva_101,-23.38255978299145
Larva_101,-10.389583347045232
Larva_101,-10.072357278404724
Larva_101,13.801562977588333
Larva_101,12.979667682934092
Larva_101,-4.019434686445152
Larva_101,-5.072609657807959
Larva_101,-4.652541730122266
Larva_101,6.466799184202387
Larva_101,-1.3405457289243117
Larva_101,20.375049150349525
Larva_101,5.001553888611056
Larva_101,-14.262136014338907
Larva_101,1.0397629471165715
Larva_101,-7.311706763902066
Larva_101,5.4697218525869005
Larva_101,-1.8488243952673997
Larva_101,12.578917383019458
Larva_101,-8.937292777488494
Larva_101,14.896350410209493
Larva_101,10.332447613752151
Larva_101,1.9517748353615048
Larva_101,0.6257132100728882
Larva_101,4.169185449954512
Larva_102,-21.758638550923138
Larva_102,22.01454937394203
Larva_102,20.21919206211635
Larva_102,0.15459069643611656
Larva_102,-2.890060382725437
Larva_102,-2.221078793913648
Larva_102,4.036127084346958
Larva_102,-0.7075899110342334
Larva_102,22.49163480114362
Larva_102,-1.3052690404150553
Larva_102,-5.387032981035986
Larva_102,-0.5481041269190428
Larva_102,0.2903407933999915
Larva_102,-3.61203781668155
Larva_102,-7.58276361577191
Larva_102,9.51986304917557
Larva_102,31.01722013186884
Larva_102,-1.0614016956434398
Larva_102,-4.64329443429142
Larva_102,-12.055143455935536
Larva_102,-29.407262231392338
Larva_102,0.56034319229434
Larva_102,4.766529040310843
Larva_102,11.533351248171215
Larva_102,32.89775082105348
Larva_102,13.818720796488947
Larva_102,11.310279718297124
Larva_102,-1.894135170742743
Larva_102,-7.273765539259784
Larva_102,5.059147389682323
Larva_102,35.41488742983381
Larva_102,-0.5105890625198981
Larva_102,-5.983890423280059
Larva_102,-2.5274806628323176
Larva_102,-5.047130725099919
Larva_102,-4.9969634506771285
Larva_102,3.696023674179287
Larva_102,6.291639481996043
