AgentID,stridechain_dur
Larva_236,3.0625
Larva_236,3.9375
Larva_236,3.1875
Larva_236,4.125
Larva_236,2.8125
Larva_236,3.6875
Larva_236,0.6875
Larva_236,1.0
Larva_236,2.5625
Larva_236,2.6875
Larva_236,5.3125
Larva_236,3.375
Larva_236,0.75
Larva_236,3.25
Larva_236,0.9375
Larva_236,1.5
Larva_238,11.0625
Larva_238,3.625
Larva_238,4.4375
Larva_238,3.0
Larva_238,7.0
Larva_238,16.875
Larva_238,0.8125
Larva_238,12.25
Larva_238,0.5
Larva_238,10.0
Larva_238,0.5625
Larva_238,0.625
Larva_238,5.8125
Larva_238,7.0625
Larva_238,0.8125
Larva_238,2.375
Larva_238,0.625
Larva_238,28.75
Larva_238,3.8125
Larva_238,3.75
Larva_238,0.75
Larva_238,20.4375
Larva_240,1.5
Larva_240,0.5625
Larva_240,1.5
Larva_240,0.5625
Larva_240,6.75
Larva_240,14.8125
Larva_240,8.375
Larva_240,7.6875
Larva_240,2.3125
Larva_240,4.75
Larva_240,1.125
Larva_240,7.8125
Larva_240,1.875
Larva_240,11.5
Larva_240,0.75
Larva_240,6.375
Larva_240,9.8125
Larva_240,1.1875
Larva_240,10.0625
Larva_240,3.125
Larva_240,6.1875
Larva_240,0.875
Larva_240,18.5625
Larva_240,3.5625
Larva_241,4.0625
Larva_241,1.0
Larva_241,0.8125
Larva_241,0.6875
Larva_241,9.0625
Larva_241,4.0625
Larva_241,11.0
Larva_241,4.8125
Larva_241,1.3125
Larva_241,1.125
Larva_241,2.25
Larva_241,3.9375
Larva_241,26.5
Larva_241,1.375
Larva_241,1.5625
Larva_241,3.0
Larva_241,0.5
Larva_241,0.6875
Larva_241,0.5
Larva_241,0.6875
Larva_241,54.5625
Larva_243,5.25
Larva_243,2.9375
Larva_243,0.75
Larva_243,5.3125
Larva_243,5.4375
Larva_243,6.0
Larva_243,4.0
Larva_243,1.1875
Larva_243,4.25
Larva_243,0.6875
Larva_243,7.0
Larva_243,7.0625
Larva_243,0.5
Larva_243,2.4375
Larva_243,7.375
Larva_243,1.1875
Larva_243,6.8125
Larva_243,1.0
Larva_243,1.75
Larva_243,8.25
Larva_243,5.9375
Larva_243,1.6875
Larva_243,0.9375
Larva_243,1.25
Larva_243,2.0625
Larva_243,0.6875
Larva_243,10.0
Larva_243,1.0625
Larva_243,8.375
Larva_243,6.4375
Larva_243,0.6875
Larva_243,0.5
Larva_243,7.5625
Larva_243,1.5
Larva_243,1.4375
Larva_243,1.6875
Larva_244,9.25
Larva_244,1.5625
Larva_244,8.5
Larva_244,0.9375
Larva_244,4.1875
Larva_244,5.3125
Larva_244,1.25
Larva_244,1.5
Larva_244,2.3125
Larva_244,4.5
Larva_244,1.25
Larva_244,5.5625
Larva_244,3.0
Larva_244,4.5625
Larva_244,1.5625
Larva_244,0.625
Larva_244,0.4375
Larva_244,0.5625
Larva_244,21.6875
Larva_244,0.625
Larva_244,0.875
Larva_244,1.0625
Larva_244,3.5625
Larva_244,0.4375
Larva_244,6.9375
Larva_244,0.75
Larva_244,4.6875
Larva_244,1.0625
Larva_244,1.9375
Larva_244,7.0
Larva_244,1.1875
Larva_244,6.5625
Larva_244,1.375
Larva_244,2.375
Larva_244,1.9375
Larva_244,1.5625
Larva_244,9.75
Larva_245,12.1875
Larva_245,12.3125
Larva_245,5.875
Larva_245,1.5
Larva_245,0.5625
Larva_245,5.0625
Larva_245,1.4375
Larva_245,3.0
Larva_245,2.875
Larva_245,1.5
Larva_245,0.875
Larva_245,6.5625
Larva_245,0.625
Larva_245,2.5625
Larva_245,0.9375
Larva_245,1.75
Larva_245,2.0625
Larva_245,2.625
Larva_245,2.625
Larva_245,5.8125
Larva_245,0.8125
Larva_245,1.75
Larva_245,2.4375
Larva_245,1.125
Larva_245,0.5625
Larva_245,1.375
Larva_245,2.9375
Larva_245,0.625
Larva_245,0.5
Larva_245,15.9375
Larva_245,5.625
Larva_245,11.5625
Larva_245,0.9375
Larva_245,1.75
Larva_245,0.5625
Larva_245,4.6875
Larva_245,5.0
Larva_246,0.625
Larva_246,7.1875
Larva_246,1.625
Larva_246,1.5
Larva_246,4.375
Larva_246,3.75
Larva_246,10.25
Larva_246,2.4375
Larva_246,2.3125
Larva_246,5.0625
Larva_246,1.5
Larva_246,0.5625
Larva_246,1.75
Larva_246,2.8125
Larva_246,5.625
Larva_246,8.0
Larva_246,1.375
Larva_246,1.375
Larva_246,1.0625
Larva_246,0.875
Larva_246,0.6875
Larva_246,3.5625
Larva_246,0.5625
Larva_246,6.625
Larva_246,0.875
Larva_246,0.5625
Larva_246,1.4375
Larva_246,4.0
Larva_246,1.4375
Larva_246,1.0
Larva_246,7.0
Larva_246,4.625
Larva_246,2.625
Larva_246,0.5625
Larva_246,6.375
Larva_246,4.0625
Larva_246,1.25
Larva_246,9.375
Larva_246,6.4375
Larva_246,2.8125
Larva_250,1.8125
Larva_250,6.5625
Larva_250,3.1875
Larva_250,2.25
Larva_250,1.875
Larva_250,9.4375
Larva_250,6.9375
Larva_250,2.625
Larva_250,3.25
Larva_250,1.1875
Larva_250,1.5625
Larva_250,1.0
Larva_250,0.4375
Larva_250,26.625
Larva_250,4.5
Larva_250,1.0625
Larva_250,0.75
Larva_250,0.625
Larva_250,1.4375
Larva_250,2.625
Larva_250,18.1875
Larva_250,1.6875
Larva_250,2.1875
Larva_250,4.5625
Larva_250,2.625
Larva_250,1.3125
Larva_250,6.75
Larva_250,0.625
Larva_250,0.5625
Larva_250,0.75
Larva_250,4.3125
Larva_250,1.5
Larva_253,1.375
Larva_253,0.5625
Larva_253,1.0
Larva_253,2.8125
Larva_253,0.5625
Larva_253,1.875
Larva_253,1.9375
Larva_253,3.1875
Larva_253,1.5
Larva_253,1.3125
Larva_253,2.75
Larva_253,1.25
Larva_253,5.1875
Larva_253,2.1875
Larva_253,0.5625
Larva_253,4.6875
Larva_253,2.0625
Larva_253,0.625
Larva_253,0.6875
Larva_253,5.6875
Larva_253,8.1875
Larva_253,3.5625
Larva_253,5.0
Larva_253,7.75
Larva_253,2.75
Larva_253,0.8125
Larva_253,10.6875
Larva_253,0.5625
Larva_253,0.9375
Larva_253,0.75
Larva_253,0.8125
Larva_253,5.125
Larva_253,3.0625
Larva_253,1.4375
Larva_253,1.4375
Larva_253,5.9375
Larva_253,0.5625
Larva_253,1.6875
Larva_253,1.25
Larva_253,0.75
Larva_253,1.1875
Larva_253,1.3125
Larva_253,0.75
Larva_253,16.5625
Larva_253,2.625
Larva_253,0.875
Larva_254,1.125
Larva_254,7.5
Larva_254,3.5625
Larva_254,3.8125
Larva_254,5.375
Larva_254,0.4375
Larva_254,3.875
Larva_254,4.5625
Larva_254,1.0
Larva_254,0.6875
Larva_254,3.0
Larva_254,3.5
Larva_254,1.4375
Larva_254,1.875
Larva_254,4.1875
Larva_254,11.625
Larva_254,4.125
Larva_254,6.8125
Larva_254,1.5
Larva_254,1.8125
Larva_254,14.4375
Larva_254,1.8125
Larva_254,0.4375
Larva_254,0.75
Larva_254,4.5
Larva_254,14.125
Larva_254,13.125
Larva_254,1.625
Larva_257,17.25
Larva_257,1.4375
Larva_257,1.6875
Larva_257,1.8125
Larva_257,1.875
Larva_257,0.5
Larva_257,3.6875
Larva_257,1.125
Larva_257,6.5625
Larva_257,5.5625
Larva_257,0.6875
Larva_257,3.5
Larva_257,2.3125
Larva_257,0.6875
Larva_257,1.0625
Larva_257,3.0
Larva_257,0.625
Larva_257,6.5
Larva_257,0.6875
Larva_257,1.1875
Larva_257,7.4375
Larva_257,1.4375
Larva_257,0.625
Larva_257,3.9375
Larva_257,1.0
Larva_257,6.0625
Larva_257,3.25
Larva_257,1.375
Larva_257,0.875
Larva_257,0.375
Larva_257,2.0
Larva_257,0.625
Larva_257,2.875
Larva_257,0.625
Larva_257,1.125
Larva_257,0.75
Larva_257,2.1875
Larva_257,3.5625
Larva_257,0.6875
Larva_257,1.875
Larva_257,2.8125
Larva_259,8.375
Larva_259,24.5625
Larva_259,18.1875
Larva_259,13.5
Larva_259,6.1875
Larva_259,2.25
Larva_259,20.5
Larva_259,18.5
Larva_259,3.625
Larva_259,18.125
Larva_259,14.875
Larva_259,7.5625
Larva_259,1.875
Larva_261,18.0
Larva_261,18.0625
Larva_261,5.0
Larva_261,1.75
Larva_261,12.125
Larva_261,52.75
Larva_261,0.9375
Larva_261,3.0625
Larva_261,19.25
Larva_261,7.625
Larva_261,20.1875
Larva_262,13.9375
Larva_262,4.125
Larva_262,7.8125
Larva_262,47.25
Larva_262,4.3125
Larva_262,2.5625
Larva_262,17.8125
Larva_262,7.625
Larva_262,2.5
Larva_262,38.3125
Larva_262,12.0
Larva_262,6.125
Larva_265,1.4375
Larva_265,8.75
Larva_265,4.125
Larva_265,12.375
Larva_265,7.4375
Larva_265,0.5625
Larva_265,1.0
Larva_265,2.5
Larva_265,1.625
Larva_265,17.5625
Larva_265,19.0
Larva_265,0.5625
Larva_265,58.625
Larva_265,7.1875
Larva_266,7.875
Larva_266,9.0
Larva_266,1.625
Larva_266,5.5
Larva_266,2.5
Larva_266,3.875
Larva_266,0.9375
Larva_266,0.4375
Larva_266,22.8125
Larva_266,8.9375
Larva_266,0.5
Larva_266,3.125
Larva_266,2.125
Larva_266,7.75
Larva_266,5.875
Larva_266,0.5
Larva_266,5.0
Larva_266,2.75
Larva_266,3.375
Larva_266,0.5
Larva_266,0.875
Larva_266,6.6875
Larva_266,29.5625
Larva_266,0.6875
Larva_266,2.125
Larva_267,1.8125
Larva_267,76.3125
Larva_267,10.375
Larva_267,4.4375
Larva_267,73.0
Larva_27,8.75
Larva_27,4.0625
Larva_27,2.375
Larva_27,1.0625
Larva_27,1.8125
Larva_27,4.375
Larva_27,5.625
Larva_27,3.1875
Larva_27,1.4375
Larva_27,0.9375
Larva_27,1.6875
Larva_27,2.625
Larva_27,9.375
Larva_27,5.125
Larva_27,13.1875
Larva_27,4.1875
Larva_27,0.5625
Larva_27,4.625
Larva_27,3.75
Larva_27,4.125
Larva_27,3.9375
Larva_27,2.3125
Larva_27,0.75
Larva_27,0.5625
Larva_27,3.3125
Larva_27,2.3125
Larva_27,2.625
Larva_27,3.625
Larva_27,3.0625
Larva_27,0.8125
Larva_27,12.4375
Larva_27,1.5625
Larva_27,3.25
Larva_27,1.25
Larva_27,4.25
Larva_271,44.4375
Larva_271,4.5
Larva_271,19.75
Larva_271,6.9375
Larva_271,28.6875
Larva_271,14.8125
Larva_271,4.875
Larva_271,14.625
Larva_271,2.625
Larva_271,9.375
Larva_272,2.8125
Larva_272,2.5625
Larva_272,5.0625
Larva_272,2.3125
Larva_272,2.8125
Larva_272,2.375
Larva_272,2.375
Larva_272,42.1875
Larva_272,3.5
Larva_272,0.625
Larva_272,2.75
Larva_272,2.1875
Larva_272,3.25
Larva_272,6.75
Larva_272,14.5
Larva_272,1.75
Larva_272,3.875
Larva_272,1.25
Larva_272,9.0625
Larva_272,0.875
Larva_272,0.6875
Larva_272,0.8125
Larva_272,1.1875
Larva_272,1.0
Larva_272,1.875
Larva_272,2.375
Larva_272,1.75
Larva_272,3.125
Larva_273,1.1875
Larva_273,3.4375
Larva_273,15.8125
Larva_273,15.5625
Larva_273,4.5625
Larva_273,3.1875
Larva_273,4.0625
Larva_273,1.4375
Larva_273,4.0
Larva_273,4.9375
Larva_273,0.6875
Larva_273,3.4375
Larva_273,7.8125
Larva_273,5.375
Larva_273,5.25
Larva_273,12.125
Larva_273,2.0
Larva_273,29.875
Larva_273,1.9375
Larva_273,13.1875
Larva_273,0.5
Larva_274,14.875
Larva_274,0.5625
Larva_274,15.75
Larva_274,12.9375
Larva_274,28.0
Larva_274,56.3125
Larva_274,20.125
Larva_277,0.5625
Larva_277,11.375
Larva_277,4.5
Larva_277,13.9375
Larva_277,6.3125
Larva_277,1.1875
Larva_277,4.125
Larva_277,10.5
Larva_277,2.875
Larva_277,1.75
Larva_277,2.8125
Larva_277,0.5
Larva_277,3.8125
Larva_277,3.5625
Larva_277,13.8125
Larva_277,1.1875
Larva_277,15.25
Larva_277,8.3125
Larva_277,2.5
Larva_277,0.9375
Larva_277,1.8125
Larva_277,4.5
Larva_277,1.0
Larva_277,8.0
Larva_277,7.6875
Larva_278,2.625
Larva_278,1.5625
Larva_278,0.75
Larva_278,3.1875
Larva_278,2.4375
Larva_278,0.875
Larva_278,3.5625
Larva_278,7.875
Larva_278,0.75
Larva_278,12.6875
Larva_278,1.5625
Larva_278,11.4375
Larva_278,8.375
Larva_278,6.5
Larva_278,3.25
Larva_278,1.25
Larva_278,2.3125
Larva_278,1.875
Larva_278,2.5
Larva_278,12.375
Larva_278,15.25
Larva_278,3.6875
Larva_278,3.5
Larva_278,1.25
Larva_278,0.9375
Larva_278,4.4375
Larva_278,4.0
Larva_278,7.0625
Larva_279,2.25
Larva_279,2.875
Larva_279,8.25
Larva_279,28.8125
Larva_279,3.5625
Larva_279,3.6875
Larva_279,0.875
Larva_279,2.625
Larva_279,0.75
Larva_279,10.8125
Larva_279,6.0625
Larva_279,0.75
Larva_279,2.125
Larva_279,0.8125
Larva_279,8.8125
Larva_279,1.125
Larva_279,1.0625
Larva_279,1.5
Larva_279,0.5625
Larva_279,1.4375
Larva_279,0.6875
Larva_279,3.0
Larva_279,1.1875
Larva_279,2.125
Larva_279,0.75
Larva_279,2.5625
Larva_279,4.875
Larva_279,1.0625
Larva_279,1.75
Larva_279,0.5625
Larva_279,2.6875
Larva_279,3.6875
Larva_279,4.6875
Larva_281,1.3125
Larva_281,8.875
Larva_281,23.1875
Larva_281,8.4375
Larva_281,13.9375
Larva_281,5.5
Larva_281,6.8125
Larva_281,4.1875
Larva_281,17.375
Larva_281,3.6875
Larva_281,0.5625
Larva_281,3.875
Larva_281,1.5625
Larva_281,0.875
Larva_281,0.5625
Larva_281,2.1875
Larva_281,2.8125
Larva_281,1.5
Larva_281,0.875
Larva_281,9.0625
Larva_281,0.9375
Larva_281,0.5
Larva_281,4.75
Larva_281,3.9375
Larva_281,3.5625
Larva_282,2.9375
Larva_282,3.3125
Larva_282,1.375
Larva_282,3.875
Larva_282,3.9375
Larva_282,2.3125
Larva_282,6.6875
Larva_282,5.1875
Larva_282,0.6875
Larva_282,4.375
Larva_282,6.125
Larva_282,3.4375
Larva_282,3.0
Larva_282,2.5
Larva_282,1.0
Larva_282,5.5625
Larva_282,2.4375
Larva_282,0.75
Larva_282,3.625
Larva_282,1.0625
Larva_282,5.25
Larva_282,2.5
Larva_282,2.0
Larva_282,5.125
Larva_282,5.3125
Larva_282,0.75
Larva_282,3.875
Larva_282,1.9375
Larva_282,5.25
Larva_282,1.3125
Larva_282,1.6875
Larva_282,4.1875
Larva_282,1.0625
Larva_282,10.3125
Larva_283,5.875
Larva_283,0.9375
Larva_283,2.9375
Larva_283,0.625
Larva_283,4.4375
Larva_283,7.25
Larva_283,5.75
Larva_283,4.8125
Larva_283,1.6875
Larva_283,2.5625
Larva_283,1.75
Larva_283,2.875
Larva_283,2.0625
Larva_283,1.125
Larva_283,1.25
Larva_283,1.5625
Larva_283,5.75
Larva_283,21.8125
Larva_283,0.8125
Larva_283,0.6875
Larva_283,2.25
Larva_283,2.875
Larva_283,0.75
Larva_283,2.875
Larva_283,2.9375
Larva_283,0.875
Larva_283,1.75
Larva_283,0.6875
Larva_283,1.375
Larva_283,5.0625
Larva_283,2.25
Larva_283,0.625
Larva_283,1.4375
Larva_283,2.5625
Larva_283,1.4375
Larva_283,1.3125
Larva_283,0.9375
Larva_283,3.0625
Larva_283,6.0625
Larva_283,4.25
Larva_283,2.5
Larva_284,6.875
Larva_284,3.375
Larva_284,1.5
Larva_284,7.6875
Larva_284,6.6875
Larva_284,1.625
Larva_284,15.0625
Larva_284,3.375
Larva_284,6.3125
Larva_284,3.5625
Larva_284,2.125
Larva_284,4.25
Larva_284,0.75
Larva_284,0.625
Larva_284,1.375
Larva_284,3.3125
Larva_284,1.5
Larva_284,23.0
Larva_284,4.3125
Larva_284,0.6875
Larva_284,4.5
Larva_284,1.3125
Larva_284,8.8125
Larva_284,5.8125
Larva_284,0.6875
Larva_284,4.75
Larva_284,1.5625
Larva_284,3.0
Larva_284,4.1875
Larva_285,1.875
Larva_285,3.6875
Larva_285,1.75
Larva_285,11.125
Larva_285,1.0
Larva_285,5.25
Larva_285,1.875
Larva_285,1.0
Larva_285,1.875
Larva_285,5.5625
Larva_285,8.5625
Larva_285,0.4375
Larva_285,1.5625
Larva_285,2.0
Larva_285,0.6875
Larva_285,1.5625
Larva_285,1.3125
Larva_285,0.4375
Larva_285,2.25
Larva_285,2.6875
Larva_285,1.3125
Larva_285,4.375
Larva_285,0.875
Larva_285,9.125
Larva_285,3.375
Larva_285,1.5
Larva_285,2.125
Larva_285,1.0625
Larva_285,2.625
Larva_285,2.625
Larva_285,1.25
Larva_285,2.1875
Larva_285,3.9375
Larva_285,2.75
Larva_285,10.625
Larva_285,13.4375
Larva_285,4.125
Larva_285,0.5625
Larva_29,26.1875
Larva_29,13.25
Larva_29,15.5
Larva_29,37.125
Larva_29,13.4375
Larva_29,1.0625
Larva_29,36.625
Larva_29,14.5625
Larva_29,7.375
Larva_290,26.1875
Larva_290,25.625
Larva_290,2.75
Larva_290,3.8125
Larva_290,3.625
Larva_290,37.25
Larva_290,1.4375
Larva_290,6.4375
Larva_290,3.125
Larva_290,6.1875
Larva_290,2.5625
Larva_290,0.8125
Larva_290,1.3125
Larva_290,12.8125
Larva_290,12.8125
Larva_290,6.5625
Larva_291,10.875
Larva_291,55.375
Larva_291,5.25
Larva_291,23.8125
Larva_291,6.5625
Larva_291,1.9375
Larva_291,20.875
Larva_291,17.0
Larva_291,24.4375
Larva_296,4.5625
Larva_296,38.25
Larva_296,65.3125
Larva_296,31.4375
Larva_296,3.0625
Larva_296,0.4375
Larva_296,0.8125
Larva_296,2.375
Larva_296,7.625
Larva_296,2.3125
Larva_297,4.625
Larva_297,1.375
Larva_297,3.625
Larva_297,0.75
Larva_297,5.1875
Larva_297,3.1875
Larva_297,2.125
Larva_297,2.375
Larva_297,5.6875
Larva_297,3.5625
Larva_297,8.5
Larva_297,2.8125
Larva_297,8.125
Larva_297,3.1875
Larva_297,6.6875
Larva_297,2.625
Larva_297,7.0
Larva_297,1.375
Larva_297,2.3125
Larva_297,75.75
Larva_298,71.0
Larva_298,47.3125
Larva_298,5.9375
Larva_298,2.3125
Larva_298,17.5625
Larva_298,15.3125
Larva_298,4.125
Larva_299,43.9375
Larva_299,13.4375
Larva_299,104.4375
Larva_299,6.375
Larva_3,0.75
Larva_3,5.75
Larva_3,0.625
Larva_3,1.8125
Larva_3,11.875
Larva_3,2.0625
Larva_3,2.3125
Larva_3,26.25
Larva_3,23.125
Larva_3,11.6875
Larva_3,1.875
Larva_3,1.375
Larva_3,1.625
Larva_3,1.375
Larva_3,12.0625
Larva_3,31.1875
Larva_3,6.0
Larva_3,3.6875
Larva_300,17.875
Larva_300,0.75
Larva_300,6.6875
Larva_300,2.5625
Larva_300,1.5625
Larva_300,55.125
Larva_300,5.75
Larva_300,9.375
Larva_300,0.625
Larva_300,2.8125
Larva_300,28.125
Larva_300,5.1875
Larva_300,2.875
Larva_300,16.125
Larva_300,1.5
Larva_32,0.8125
Larva_32,19.6875
Larva_32,7.1875
Larva_32,6.75
Larva_32,44.625
Larva_32,14.625
Larva_32,2.0
Larva_32,3.625
Larva_32,5.875
Larva_32,10.6875
Larva_32,8.125
Larva_32,38.25
Larva_32,1.3125
Larva_33,8.0625
Larva_33,3.4375
Larva_33,5.4375
Larva_33,35.8125
Larva_33,5.8125
Larva_33,4.0
Larva_33,0.5625
Larva_33,1.1875
Larva_33,9.0625
Larva_33,1.0
Larva_33,6.625
Larva_33,0.75
Larva_33,0.625
Larva_33,7.4375
Larva_33,0.4375
Larva_33,1.0625
Larva_33,4.9375
Larva_33,2.625
Larva_33,5.625
Larva_33,11.3125
Larva_33,1.375
Larva_33,0.5
Larva_33,5.6875
Larva_33,7.125
Larva_33,6.125
Larva_35,9.875
Larva_35,24.8125
Larva_35,3.0625
Larva_35,3.1875
Larva_35,3.5
Larva_35,9.25
Larva_35,3.125
Larva_35,4.1875
Larva_35,1.5
Larva_35,12.75
Larva_35,3.0
Larva_35,11.125
Larva_35,16.6875
Larva_35,1.6875
Larva_35,4.3125
Larva_35,0.5625
Larva_35,3.4375
Larva_35,2.8125
Larva_35,6.9375
Larva_35,4.5
Larva_35,2.75
Larva_35,1.5625
Larva_35,1.4375
Larva_35,10.125
Larva_35,2.375
Larva_36,19.375
Larva_36,7.25
Larva_36,9.625
Larva_36,5.6875
Larva_36,45.0625
Larva_36,4.0625
Larva_36,13.125
Larva_36,15.9375
Larva_36,15.0
Larva_36,0.5
Larva_36,33.1875
Larva_37,8.75
Larva_37,9.25
Larva_37,4.75
Larva_37,12.3125
Larva_37,11.125
Larva_37,72.1875
Larva_37,31.625
Larva_37,12.6875
Larva_37,5.3125
Larva_37,2.1875
Larva_38,3.125
Larva_38,1.4375
Larva_38,18.75
Larva_38,3.125
Larva_38,0.6875
Larva_38,3.6875
Larva_38,1.4375
Larva_38,4.875
Larva_38,5.75
Larva_38,1.875
Larva_38,6.8125
Larva_38,6.9375
Larva_38,20.3125
Larva_38,0.75
Larva_38,2.875
Larva_38,11.375
Larva_38,1.1875
Larva_38,4.9375
Larva_38,28.6875
Larva_38,2.875
Larva_38,1.625
Larva_38,3.6875
Larva_39,0.75
Larva_39,0.8125
Larva_39,1.25
Larva_39,10.4375
Larva_39,0.5625
Larva_39,2.5625
Larva_39,10.1875
Larva_39,2.4375
Larva_39,1.4375
Larva_39,3.625
Larva_39,0.8125
Larva_39,0.4375
Larva_39,7.5
Larva_39,0.8125
Larva_39,2.875
Larva_39,0.5625
Larva_39,7.875
Larva_39,6.125
Larva_39,10.3125
Larva_39,4.1875
Larva_39,0.5
Larva_39,16.9375
Larva_39,22.9375
Larva_39,2.1875
Larva_39,4.1875
Larva_39,5.875
Larva_39,1.5625
Larva_39,7.5
Larva_39,0.5
Larva_4,15.4375
Larva_4,1.5
Larva_4,0.5625
Larva_4,1.0625
Larva_4,0.625
Larva_4,2.1875
Larva_4,6.5
Larva_4,3.8125
Larva_4,2.125
Larva_4,2.4375
Larva_4,6.0
Larva_4,6.5
Larva_4,7.0625
Larva_4,3.9375
Larva_4,3.5
Larva_4,2.0625
Larva_4,3.9375
Larva_4,0.5625
Larva_4,1.25
Larva_4,2.8125
Larva_4,4.6875
Larva_4,0.625
Larva_4,3.125
Larva_4,6.75
Larva_4,4.4375
Larva_4,0.75
Larva_4,18.5625
Larva_4,0.4375
Larva_4,2.125
Larva_4,9.5
Larva_4,1.0
Larva_4,4.625
Larva_40,1.625
Larva_40,5.6875
Larva_40,2.5
Larva_40,8.0
Larva_40,4.5625
Larva_40,3.0625
Larva_40,0.75
Larva_40,3.1875
Larva_40,3.875
Larva_40,0.8125
Larva_40,3.1875
Larva_40,3.0
Larva_40,2.625
Larva_40,3.5
Larva_40,5.8125
Larva_40,2.8125
Larva_40,0.5
Larva_40,5.125
Larva_40,2.25
Larva_40,2.875
Larva_40,0.8125
Larva_40,4.625
Larva_40,0.5
Larva_40,0.5625
Larva_40,0.75
Larva_40,0.5625
Larva_40,3.6875
Larva_40,1.0
Larva_40,1.5
Larva_40,2.9375
Larva_40,1.8125
Larva_40,1.375
Larva_40,2.875
Larva_40,2.6875
Larva_40,0.75
Larva_40,2.25
Larva_40,3.75
Larva_40,0.5
Larva_40,1.9375
Larva_40,2.625
Larva_40,2.75
Larva_40,0.6875
Larva_40,0.5625
Larva_40,1.5625
Larva_40,1.5625
Larva_40,0.75
Larva_40,8.625
Larva_40,2.1875
Larva_42,3.125
Larva_42,7.3125
Larva_42,12.375
Larva_42,9.125
Larva_42,5.5
Larva_42,23.375
Larva_42,2.3125
Larva_42,8.0
Larva_42,1.3125
Larva_42,2.625
Larva_42,0.75
Larva_42,4.3125
Larva_42,2.0625
Larva_42,1.625
Larva_42,4.0625
Larva_42,2.0
Larva_42,19.9375
Larva_42,10.3125
Larva_42,1.375
Larva_42,6.1875
Larva_42,1.25
Larva_42,1.875
Larva_42,1.5625
Larva_42,6.0625
Larva_43,32.1875
Larva_43,20.6875
Larva_43,40.0
Larva_43,4.875
Larva_43,2.5
Larva_43,8.75
Larva_43,11.5
Larva_43,13.6875
Larva_43,0.4375
Larva_43,0.6875
Larva_43,7.8125
Larva_43,5.5625
Larva_43,7.0625
Larva_43,7.1875
Larva_43,1.875
Larva_46,9.375
Larva_46,2.4375
Larva_46,5.625
Larva_46,0.5
Larva_46,0.625
Larva_46,19.25
Larva_46,1.25
Larva_46,3.625
Larva_46,8.5625
Larva_46,1.5625
Larva_46,2.4375
Larva_46,15.25
Larva_46,11.9375
Larva_46,10.0
Larva_46,16.25
Larva_46,0.5
Larva_46,4.875
Larva_46,1.625
Larva_46,1.8125
Larva_46,14.5625
Larva_47,0.625
Larva_47,0.5625
Larva_47,3.5625
Larva_47,1.3125
Larva_47,0.75
Larva_47,4.125
Larva_47,0.75
Larva_47,0.6875
Larva_47,1.3125
Larva_47,1.25
Larva_47,0.9375
Larva_47,0.75
Larva_47,0.8125
Larva_47,0.6875
Larva_47,1.875
Larva_47,2.75
Larva_47,3.75
Larva_47,1.1875
Larva_47,0.6875
Larva_47,0.5625
Larva_47,18.3125
Larva_47,1.0
Larva_47,6.75
Larva_47,1.5
Larva_47,1.3125
Larva_47,0.5625
Larva_47,2.625
Larva_47,3.6875
Larva_47,1.6875
Larva_47,6.3125
Larva_47,1.3125
Larva_47,0.5625
Larva_47,3.1875
Larva_47,0.875
Larva_47,0.9375
Larva_47,0.875
Larva_47,2.375
Larva_47,0.5625
Larva_47,0.8125
Larva_47,0.625
Larva_47,0.75
Larva_47,0.625
Larva_47,1.9375
Larva_47,0.8125
Larva_47,1.375
Larva_47,1.5
Larva_47,6.625
Larva_47,0.5625
Larva_47,1.25
Larva_47,1.25
Larva_47,2.5
Larva_47,1.5625
Larva_47,1.375
Larva_47,1.375
Larva_47,1.375
Larva_48,2.625
Larva_48,6.625
Larva_48,17.8125
Larva_48,1.0625
Larva_48,1.75
Larva_48,10.375
Larva_48,6.875
Larva_48,2.1875
Larva_48,61.625
Larva_48,37.6875
Larva_50,22.625
Larva_50,8.5
Larva_50,1.5625
Larva_50,0.375
Larva_50,3.125
Larva_50,35.1875
Larva_50,6.625
Larva_50,7.875
Larva_50,2.625
Larva_50,0.5625
Larva_50,3.375
Larva_50,0.8125
Larva_50,1.0625
Larva_50,7.125
Larva_50,3.75
Larva_50,1.4375
Larva_50,1.875
Larva_50,12.8125
Larva_50,2.375
Larva_50,4.9375
Larva_50,14.125
Larva_50,7.3125
Larva_51,14.0625
Larva_51,13.8125
Larva_51,22.3125
Larva_51,12.375
Larva_51,43.0625
Larva_51,3.6875
Larva_51,8.625
Larva_51,23.0625
Larva_51,7.5
Larva_51,0.5625
Larva_51,1.4375
Larva_51,7.5
Larva_52,34.1875
Larva_52,0.5625
Larva_52,0.875
Larva_52,21.1875
Larva_52,5.3125
Larva_52,4.8125
Larva_52,0.6875
Larva_52,3.0625
Larva_52,6.3125
Larva_52,5.75
Larva_52,1.25
Larva_52,1.1875
Larva_52,20.0625
Larva_52,4.0
Larva_52,0.5
Larva_52,8.875
Larva_52,2.0
Larva_52,10.1875
Larva_52,0.75
Larva_52,4.25
Larva_52,4.625
Larva_52,6.375
Larva_52,6.75
Larva_53,1.8125
Larva_53,35.8125
Larva_53,2.5625
Larva_53,12.25
Larva_53,57.625
Larva_53,11.3125
Larva_53,9.0625
Larva_53,9.6875
Larva_53,2.5625
Larva_53,1.75
Larva_54,2.375
Larva_54,0.75
Larva_54,16.0625
Larva_54,1.625
