AgentID,num_ticks,cum_dur,length,bend_mean,bend_vel_mean,bend_std,bend_vel_std,num_Lturns,cum_Lturn_dur,Lturn_dur_mean,Lturn_dur_std,Lturn_dur_ratio,num_Rturns,cum_Rturn_dur,Rturn_dur_mean,Rturn_dur_std,Rturn_dur_ratio,Lturn_front_orientation_unwrapped_mean,Lturn_front_orientation_unwrapped_std,Rturn_front_orientation_unwrapped_mean,Rturn_front_orientation_unwrapped_std,cum_centroid_dst,cum_scaled_centroid_dst,cum_dst,final_x,final_y,initial_x,initial_y,vel_mean,cum_scaled_dst,scaled_vel_mean,dispersion_max,40sec_dispersion_max,final_40sec_dispersion,dispersion_mean,final_dispersion,scaled_dispersion_max,scaled_40sec_dispersion_max,scaled_final_40sec_dispersion,scaled_dispersion_mean,scaled_final_dispersion,tortuosity,tortuosity_2_mean,tortuosity_2_std,tortuosity_5_mean,tortuosity_5_std,tortuosity_10_mean,tortuosity_10_std,tortuosity_20_mean,tortuosity_20_std,scaled_vel_freq,cum_stride_dst,stride_dst_mean,stride_dst_std,stride_straight_dst_mean,stride_straight_dst_std,stride_reoccurence_rate,cum_scaled_stride_dst,scaled_stride_dst_mean,scaled_stride_dst_std,scaled_stride_straight_dst_mean,scaled_stride_straight_dst_std,num_strides,cum_stride_dur,stride_dur_mean,stride_dur_std,stride_dur_ratio,num_non_strides,cum_non_stride_dur,non_stride_dur_mean,non_stride_dur_std,non_stride_dur_ratio,stride_front_orientation_unwrapped_mean,stride_front_orientation_unwrapped_std,stride_rear_orientation_unwrapped_mean,stride_rear_orientation_unwrapped_std,stride_bend_mean,stride_bend_std,num_pauses,cum_pause_dur,pause_dur_mean,pause_dur_std,pause_dur_ratio
Larva_143,2501,156.3125,4.19130293126539,-16.6360173446133,-5.07529795934527,28.5449879750583,124.495758159792,231,55.5625,0.240530303030303,0.196940636474866,0.355457816873251,237,66.25,0.279535864978903,0.208287625501532,0.423830467812875,10.180187584365,20.1307415437689,-15.1855036636155,32.4680597423204,156.703507588925,37.387778969633,156.703507588925,-3.06010315220085,2.42981347604277,12.8292704840576,-0.715829376696173,1.00250144798993,37.387778969633,0.239186110961267,38.9107552676899,17.7102508127564,17.7685273456643,24.8497370838484,16.1977548910216,9.28368956045427,4.2254762070871,4.23938036382872,5.92888118357649,3.86461087558072,0.896634382087269,0.131229958369865,0.195969548266099,0.164140493739442,0.191640707893825,0.220518615875806,0.203555015314746,0.272601824781128,0.145934605702394,1.1875,120.154039546501,0.795722116201995,0.231889147578641,0.723854975548207,0.224567871378217,0.596026490066225,28.6674672570674,0.18985077653687,0.055326267602574,0.172704046311839,0.053579489495506,151,112.5,0.745033112582781,0.150783229271629,0.719712115153938,68,38.3125,0.563419117647059,0.340018355631536,0.245101959216313,-2.38079929057108,33.1806211860228,-7.11794872227957,11.8596930563081,2.49675943730685,31.5072199746698,38,8.0625,0.212171052631579,0.195245143079564,0.051579368252699
Larva_144,2804,175.25,4.56441961413987,-2.23831182906633,2.15640108082113,49.0834390249898,184.613094815935,224,67.6875,0.302176339285714,0.26320534349768,0.38623395149786,234,74.9375,0.320245726495726,0.287124392602148,0.427603423680456,17.5608207414328,33.6928410769711,-18.5672129126152,38.8752750134658,163.658141685888,35.8551920114663,163.658141685888,2.34686595282321,-10.3835868998393,-3.95072517297491,16.2018299115969,0.933855302059277,35.8551920114663,0.204594533588966,27.3211281067515,19.4858672382608,17.3942164796548,19.5466271444942,27.3211281067515,5.98567406513521,4.26907885022152,3.8108276517282,4.28239048924024,5.98567406513521,0.833059768213735,0.249153030510736,0.250727206186326,0.339654358822015,0.199353513769329,0.585683697767268,0.205292753766168,0.613705052484253,0.170942754161898,1.5,129.947660696128,0.746825636184643,0.282293984685189,0.669074784451564,0.257380370651043,0.729885057471264,28.4697007903414,0.163618970059434,0.06184663298937,0.146584854376419,0.056388411322596,174,123,0.706896551724138,0.169688794339688,0.701854493580599,52,48.5,0.932692307692308,0.664078095704541,0.276747503566334,1.50650380954299,39.4500344103436,-3.98935828035238,26.0349853676787,2.79852312577396,41.6235079151412,58,30.3125,0.522629310344828,0.463097982890674,0.172967189728959
Larva_146,2788,174.25,4.29850300970375,-11.3061893364321,-0.131277105704428,21.9680798029189,66.4717300104162,265,64.125,0.241981132075472,0.180160885650605,0.368005738880918,255,73.8125,0.289460784313725,0.218040505048723,0.423601147776184,9.86963897286009,16.5315294094438,-12.5782743997399,21.534098697416,240.026112579877,55.8394659810694,240.026112579877,-54.5479860445803,-36.8118939986764,1.84491176211023,-29.7258699769071,1.37748127735941,55.8394659810694,0.320456045802407,56.943154337977,22.8015586876589,,28.4360379548428,56.8363498077853,13.2472058782858,5.30453477319546,,6.61533512728716,13.2223589653139,0.763207639381857,0.058495855832921,0.114741910452544,0.061669688299155,0.081811290849082,0.06092334947731,0.038771869016769,0.092585763894502,0.026122902585092,1.5,237.931285797236,0.999711284862338,0.19179554487163,0.932443689109658,0.184319187367967,0.957983193277311,55.352127301089,0.232571963449954,0.044619148675401,0.216922888504368,0.042879855371015,238,158.4375,0.665703781512605,0.111630387077055,0.909253945480631,14,14.625,1.04464285714286,0.752571142268838,0.083931133428981,-2.52120778703672,19.2689238766982,-2.5123292638754,5.74699666726444,0.289893109980843,19.0921457725922,17,7.9375,0.466911764705882,0.404514108039437,0.045552367288379
Larva_147,2786,174.125,4.37369350484803,-6.83201325833753,1.21011650034526,19.3849365401206,66.2509499926396,261,69,0.264367816091954,0.214281520342311,0.396267049533381,262,67.75,0.258587786259542,0.203207540520972,0.389088298636037,8.64488595683613,18.7818739431534,-9.57027916949322,15.0398975159415,204.239473523131,46.6972533161597,204.239473523131,-46.34682820119,1.3375580629019,1.56464904334401,-16.8296822165517,1.17294744306177,46.6972533161597,0.2681823593175,59.1070524124905,27.9669520570004,27.6324912329836,34.828924500477,51.240201708472,13.5142191255453,6.3943557146838,6.31788468998899,7.96327508131762,11.7155446881851,0.749117049586064,0.074868714278147,0.16001967908437,0.068503559378708,0.098705021425799,0.083557665368943,0.091412489243192,0.146083444481538,0.094986598388064,1.375,201.454821036023,0.924104683651482,0.24028141711152,0.870677295253385,0.234219335630345,0.958715596330275,46.0605711883377,0.211287023799714,0.054937872725919,0.199071401388387,0.053551840194272,218,160.3125,0.735378440366973,0.143319758329095,0.92067480258435,14,11.6875,0.834821428571429,0.820268755374698,0.067121320890165,-1.87560609235318,16.8131951724305,-1.91314122780964,7.41080213687965,0.225812787030456,15.6968193588665,14,6.6875,0.477678571428571,0.503954996737073,0.03840631730079
Larva_149,2778,173.625,4.10348751967467,1.70631352769786,-1.32893662919255,22.8277240441898,74.3705343459893,261,63.375,0.242816091954023,0.158140093349752,0.365010799136069,262,72.0625,0.275047709923664,0.209869332213954,0.415046796256299,11.3873021963484,19.7502665797713,-10.7439125076507,15.5823047697639,190.542799757498,46.4343558604523,190.542799757498,34.4063881641114,52.2125427542334,0.005623704461982,17.9275522499798,1.09743873150467,46.4343558604523,0.267440494516644,55.7574083683654,29.3006732410441,28.7137793810709,33.6938053774411,48.5682320996456,13.5878099058495,7.1404319132344,6.99740872694242,8.21101690108525,11.8358425282834,0.745105917612957,0.071306731624246,0.093657199562909,0.093690570610416,0.096122756409404,0.126542622623831,0.114792245372485,0.159889151951233,0.065294171241345,1.4375,178.346662686499,0.799760819221967,0.214927831721851,0.73414283604908,0.200739289183258,0.860986547085202,43.4622164272205,0.194897831512199,0.05237686984336,0.178907047366208,0.048919190864061,223,147.3125,0.660594170403587,0.149527258390899,0.848452123830094,37,23.5625,0.636824324324324,0.486099715653649,0.135709143268539,-0.064758487671663,17.4896169986949,2.06006003452202,7.95657333056762,-0.947084030521366,18.2920551140944,30,11.5625,0.385416666666667,0.448021071766861,0.066594672426206
Larva_151,2679,167.4375,4.52124023564144,2.52275900350858,-1.01440233630936,33.864611590879,114.87967540972,238,65.5,0.275210084033613,0.215716126517364,0.391190742814483,236,68.75,0.291313559322034,0.23080864134981,0.410600970511385,15.7973429809847,32.1990344322211,-15.1396314463946,25.9877969489876,212.756755143336,47.0571666301098,212.756755143336,30.3193369469015,-19.2742983451726,4.21871949515687,-12.1536795886413,1.27066371119574,47.0571666301098,0.28104317509584,38.7413471030216,12.1008452863677,11.9377518031664,15.9338191685499,27.0544902527876,8.56874332790795,2.67644377553208,2.64037104444479,3.5242142284194,5.98386478991186,0.872838395967447,0.107985056059312,0.169264610879155,0.20593045548356,0.272495279924155,0.241563131459785,0.208756288333842,0.263718787544967,0.127976409746267,1.5625,191.305903847545,0.915339252859065,0.221805386383165,0.845048876294753,0.206292679986477,0.885167464114833,42.3127048944356,0.202453133466199,0.049058527046329,0.186906431034816,0.045627453803549,209,139.1875,0.665968899521531,0.12205024477347,0.831280328480776,32,25.5625,0.798828125,0.546878600218564,0.152668906308324,0.560058650897624,33.2614212039271,0.309547146841513,10.3999500640394,-0.181011237523209,33.0095704536891,21,7.1875,0.342261904761905,0.312261813989784,0.042926465098918
Larva_152,2580,161.25,4.36585479464924,-6.47130614300074,-1.45933366876041,35.4706426518618,105.137089330041,232,59.375,0.255926724137931,0.235148481730625,0.368217054263566,237,68.125,0.287447257383966,0.214004203494251,0.422480620155039,16.4430071282611,34.2259521599036,-16.0129320389662,29.0732210585557,175.860780871974,40.2809504996611,175.860780871974,-4.67539884373997,-54.3307244374009,3.9081548709813,-14.2804421040213,1.09060949377968,40.2809504996611,0.249804344183945,51.9728812569582,29.7868880472812,,38.7207268745133,40.9597669592604,11.9043998716255,6.82269325214109,,8.86899099850254,9.381843621886,0.767089815272236,0.167311936548322,0.203288878377124,0.26007705641236,0.215038076944103,0.350722192693731,0.199512402582792,0.816560829809794,0,1.625,149.428950720955,0.786468161689238,0.265886671263804,0.726106081048467,0.248196280242482,0.863157894736842,34.2267339958476,0.180140705241303,0.06090140047481,0.166314757407502,0.056849412524363,190,125.125,0.658552631578947,0.126253806557612,0.775968992248062,37,32.0625,0.866554054054054,0.719604287320698,0.198837209302326,0.911657687197658,34.2771682688469,1.04395867147949,14.6661968378899,0.679861413779377,34.3727044040891,35,13.8125,0.394642857142857,0.376764058081692,0.085658914728682
Larva_154,2632,164.5,4.02792668658868,6.67685229799207,-1.04202564914501,15.9237324902962,43.9444467873478,274,63.0625,0.230155109489051,0.159652778665773,0.383358662613982,281,62.375,0.221975088967972,0.156227756423832,0.379179331306991,7.01831091219904,11.0360589636991,-6.4010861510586,9.36009153471896,152.038452103056,37.7460822733644,152.038452103056,-17.8960006101983,-0.519249171830628,-0.863019228178505,-7.54822480107303,0.924245909441072,37.7460822733644,0.229459466707382,64.6341773430277,23.8671685248077,23.9172861279629,39.9265363406145,18.4263114365496,16.0465128519426,5.9254227750161,5.93786530613815,9.91242876230921,4.57463923012838,0.878804926111326,0.064901584173233,0.097099239323771,0.063742376633609,0.055831220165064,0.074775838856115,0.068211040239069,0.078367141677157,0.044345771077012,1.1875,132.201044124313,0.751142296160872,0.231871001199281,0.695427086241957,0.226254290460547,0.789772727272727,32.8211147845585,0.186483606730446,0.0575658444756,0.172651376341441,0.056171402328121,176,135.75,0.771306818181818,0.154944219120821,0.825227963525836,42,25.6875,0.611607142857143,0.396616721289297,0.156155015197568,0.094521278563379,14.1611551206613,1.45583030983026,7.40917168536355,-1.27512070533775,16.0319598175308,17,5.1875,0.305147058823529,0.306888964280339,0.031534954407295
Larva_156,2634,164.625,4.33333688759134,-0.422976296660387,0.323466923457061,20.5034799827658,65.4803480824874,246,69.6875,0.283282520325203,0.193617871232386,0.423310554290053,231,59.875,0.259199134199134,0.195438629751764,0.363705391040243,13.7730273433551,18.998996861705,-11.3319415902473,16.6602972105964,231.878186500615,53.5103068410412,231.878186500615,-62.3695395129147,-0.96646348077151,-5.42737996559032,-4.6473898436822,1.40852353227405,53.5103068410412,0.325043625458109,57.0610090412193,26.8285525761417,26.2026793175708,26.8632416874236,57.0610090412193,13.1679143628587,6.1911993625435,6.04676719056925,6.19920453550412,13.1679143628587,0.753918167541525,0.088322027404385,0.089093060247083,0.09834963801693,0.087081905737786,0.154350277191182,0.137773985723011,0.223872198507747,0.083794347276684,1.625,220.416076871845,0.988412900770605,0.230617378125601,0.905175070115032,0.218216490479735,0.914798206278027,50.8652067885638,0.228095097706564,0.053219351300837,0.208886383310523,0.050357610345184,223,140.625,0.630605381165919,0.112259367745361,0.854214123006834,27,20.75,0.768518518518518,0.550298983097117,0.126044039483675,3.50620289065227,21.1273313895717,2.94353816427667,8.36537827963954,0.549231020354856,21.1771798688285,9,7.125,0.791666666666667,0.576221528580805,0.043280182232346
Larva_157,2805,175.3125,4.37670356064923,1.08002891898712,1.5636244775092,32.854112034705,75.6502417454952,279,66.8125,0.239471326164874,0.193223584200792,0.381105169340463,279,69.0625,0.247535842293907,0.200485805141478,0.393939393939394,11.4295271054602,20.7440933671411,-12.6544022423265,23.4603449759302,198.948957380424,45.4563473681806,198.948957380424,-8.98124962498573,1.68651620251191,0.510477883716852,-20.9632613729339,1.13482471233041,45.4563473681806,0.259287542920103,31.4784692004986,31.4784692004986,31.436237248076,15.1732153941088,24.5582026076142,7.19227810709417,7.19227810709417,7.18262884667767,3.46681359243304,5.61111856613185,0.876560284954624,0.168376304314531,0.160907387570214,0.239270757186617,0.202326138042506,0.309314316428101,0.128000533091908,0.521574751678309,0.164109049515345,1.25,173.618958475216,0.928443628209712,0.293291755025698,0.825240893643803,0.269070457862292,0.79144385026738,39.6688868846905,0.212133084944869,0.067012021938765,0.188553070183576,0.061477880357604,187,140.75,0.752673796791444,0.159123955902179,0.802852049910873,44,31.3125,0.711647727272727,0.517712416572931,0.178609625668449,-1.81055222731494,29.3805731894286,-2.9066068147217,13.3300149060132,0.183172847777719,30.5180932641293,31,14.125,0.455645161290323,0.346933571776798,0.080570409982175
Larva_159,2710,169.375,4.74499475104639,-0.446004438839404,-0.96037548270891,24.6992954480279,90.6673338762104,238,62.375,0.262079831932773,0.204088179866334,0.368265682656827,246,72.8125,0.295985772357724,0.21613138200304,0.429889298892989,11.5400874725934,17.5766373838578,-11.697449418851,20.8530667810726,193.928813316719,40.8701850036721,193.928813316719,13.6670973178216,38.330176160694,-9.91028980337667,21.2370759524556,1.14496716349354,40.8701850036721,0.241299985261533,48.3839451020482,45.3482520774082,45.3931034781394,32.6491359310478,29.1215943621177,10.1968384878357,9.55707107313612,9.56652343358843,6.88075280248683,6.13732909940431,0.849833586541072,0.104446020184146,0.15282346709082,0.108403103405254,0.111106606860515,0.153619007890249,0.151331876122233,0.19685849337325,0.097068773116484,1.375,175.386302736508,0.87693151368254,0.318469924897618,0.7963289682098,0.281488283688711,0.86,36.9623807693003,0.184811903846501,0.067117023644207,0.167825047231968,0.059323202333709,200,141.75,0.70875,0.168876162590986,0.83690036900369,37,24.4375,0.660472972972973,0.432144940094466,0.144280442804428,0.006916645896151,21.4132630469309,-0.466751368135137,7.85253991297491,0.763661794309139,22.2117468963562,25,11.6875,0.4675,0.358181896294792,0.0690036900369
Larva_16,2798,174.875,4.17757427666585,2.19213565745024,0.862827496862336,20.004843361913,82.1259786041081,273,67.25,0.246336996336996,0.176819839105342,0.384560400285919,273,68.875,0.252289377289377,0.187715627377539,0.39385275196569,10.8629273626851,12.6127621464315,-9.54341061676458,15.8991310939727,202.656047801761,48.5104595108485,202.656047801761,3.73193736543282,4.04447472217873,-4.34128811793247,6.43536311688405,1.15886231766554,48.5104595108485,0.277400769182836,41.6056604135395,26.5530909590905,26.4055882276119,20.8943602232338,8.4198169232588,9.95928681530118,6.35610265684677,6.3207944320948,5.00155325542405,2.01547988513055,0.958452673805742,0.086027658718753,0.108753406044133,0.099601626104622,0.076019962475359,0.122623024359283,0.088378257740955,0.189460918691779,0.108802735959052,1.0625,151.293559563982,1.05799692002784,0.191077783453671,0.96510996649722,0.180005977314157,0.678321678321678,36.2156480158936,0.253256279831424,0.045738931446641,0.231021617470194,0.043088635986581,143,119.8125,0.83784965034965,0.124390627830759,0.685132237312366,48,51.875,1.08072916666667,0.887726440745847,0.296640457469621,2.12592378476455,20.1414900488737,3.06306256481203,7.89765293978243,-0.294291217206688,19.6962364830455,26,7.75,0.298076923076923,0.412427149744235,0.044317369549678
Larva_160,2755,172.1875,3.91563730200882,5.37783213535979,0.165942594042142,15.7285026120126,46.915202717821,295,72.9375,0.247245762711864,0.18401043885099,0.423593466424682,276,58.875,0.213315217391304,0.153875735887312,0.341923774954628,8.53697958085685,13.8880757195458,-7.50407085808369,9.5154063231567,207.624763531642,53.0245136405064,207.624763531642,-29.9617994600535,-11.3428592108661,0.371022308825505,-10.2138416117124,1.20580624918558,53.0245136405064,0.307946358710745,66.0184587059835,24.0434900280362,24.0753101294619,42.4659923783787,30.3538260718773,16.8602078318424,6.14037720391041,6.14850362088202,10.8452313386106,7.75195038016036,0.853804403889176,0.045267383783619,0.102266906145222,0.048109625177429,0.061565743107325,0.081638482239372,0.1079990004089,0.136325115663688,0.136069379683375,1.1875,187.8231007056,1.05518595902022,0.197530466321876,0.992977321575997,0.206568805095123,0.780898876404494,47.9674408580289,0.269480004820387,0.050446568741323,0.25359277302486,0.05275483635554,178,145,0.814606741573034,0.131856259948581,0.842105263157895,40,24.5625,0.6140625,0.408220688609696,0.142649727767695,2.79264792133097,16.5604393507536,2.23049753536233,8.10887841695092,0.678944772613836,16.231537868227,14,3.9375,0.28125,0.317507949627916,0.022867513611615
Larva_161,2575,160.9375,4.3113567750521,-17.8068449324804,-1.08132997475455,20.9604560157311,66.2149755599132,235,49,0.208510638297872,0.145629582550021,0.304466019417476,249,77.25,0.310240963855422,0.22410899333994,0.48,9.14117988665794,16.1293598526214,-13.3008041124786,15.7499968071394,231.797120099891,53.7643095188034,231.797120099891,-19.1944564028026,34.8133121653999,-17.9761227150866,-14.0802637170125,1.4402927850867,53.7643095188034,0.334069496039167,66.1825918575685,32.2250097954429,32.2529702109752,39.1652871123454,48.9087527907208,15.3507573858275,7.47444748296281,7.48093277680214,9.08421389270715,11.3441673567203,0.789001896271861,0.064713308155548,0.048013953211573,0.0962841315421,0.071039019269698,0.177324113471367,0.105220055937637,0.388660796666643,0.184706785650471,1.0625,211.826941358838,1.31569528794309,0.242191326885484,1.21392394492921,0.223143546731996,0.850931677018633,49.1323155125055,0.305169661568357,0.056175199484055,0.281564251873945,0.051757151721525,161,140.3125,0.871506211180124,0.144773605454102,0.871844660194175,29,17.875,0.616379310344828,0.281361157563054,0.111067961165049,-7.33220628053598,26.0606129671808,-6.51911369884552,10.9098904456237,-1.33440754255229,23.709071369924,9,1.8125,0.201388888888889,0.164701961467103,0.01126213592233
Larva_162,2693,168.3125,4.46154215651593,-0.085712307166057,-0.055733973806639,20.5046716496303,72.3420192676054,238,65.25,0.274159663865546,0.2107365467151,0.387671741552172,245,69.5,0.283673469387755,0.19342092760574,0.412922391385072,14.7968968206943,22.7696600719392,-12.9908791206819,17.5155910413366,275.496373982351,61.7491361322224,275.496373982351,-30.7994520037651,17.6713634676621,-18.7025257461072,-16.561883060939,1.63681469874401,61.7491361322224,0.366871956225606,87.3843540602733,18.6984250586178,11.4797800127814,49.7722603498783,36.3077235966562,19.5861321029213,4.19102283530133,2.57305200983378,11.1558422186345,8.13793130781696,0.86820979502626,0.076415181917425,0.139937077712148,0.080378909859728,0.097937243910741,0.097210337243862,0.124851833409646,0.132283153200789,0.144821948755752,1.5625,279.425635039803,1.11770254015921,0.22294228884504,1.03724650891858,0.211747647813227,0.94,62.6298318467553,0.250519327387021,0.049969781977615,0.232486093940347,0.047460640376103,250,157.875,0.6315,0.091638367300197,0.937987374675084,16,9.375,0.5859375,0.36860873000152,0.055699962866692,1.49009792525888,21.8260355598101,1.78587411985656,7.53870173751444,-0.22743019463819,23.6335120374047,9,3.5,0.388888888888889,0.222682899233666,0.020794652803565
Larva_163,2722,170.125,4.40561967353261,-2.61354115516917,0.936673314280871,32.4267781896493,95.8719556266128,240,64.25,0.267708333333333,0.204420188140473,0.377663482733284,240,70.875,0.2953125,0.230114252707569,0.416605437178545,15.8801068935419,30.2675950932932,-17.1665237529561,28.8181302792554,230.352672607413,52.2861004074613,230.352672607413,-11.0074321132375,-24.2291118121881,3.39968990368001,-6.66470941350468,1.35402011819199,52.2861004074613,0.307339311726444,36.9923575904433,15.5392828341707,15.6361724737719,15.6216115351482,22.7172488746597,8.39662983454524,3.52715031838202,3.54914260250571,3.54583751952018,5.1564253290262,0.901380571722837,0.15111110934275,0.188149089898269,0.262029530092292,0.217087012230569,0.266215464988809,0.190719624368879,0.291038624308247,0.152367551162271,1.625,220.938180444254,0.887301929494998,0.24312265537253,0.805129559493517,0.231980819451161,0.911646586345382,50.1491723789896,0.201402298710801,0.055184667172504,0.182750582019244,0.052655661777802,249,149.6875,0.601154618473896,0.124162708630534,0.879867744305658,29,16.9375,0.584051724137931,0.301723038351269,0.099559147685525,-1.75618768658237,32.9957977581585,-1.19328496868426,13.0019223516032,-0.538044785560568,33.8513977468021,12,3.375,0.28125,0.212366268079895,0.019838354151359
Larva_164,2498,156.125,4.00345840534754,-0.991215457360064,-0.495821434482918,26.3803693573598,108.009804887442,237,57.125,0.241033755274262,0.18939378904898,0.365892714171337,238,64.0625,0.269170168067227,0.189232904719723,0.410328262610088,15.1851332066914,31.3083514249555,-14.4728629648844,25.3839847228125,168.709125149346,42.1408462553268,168.709125149346,-34.1560365636041,14.5428453092276,-8.87872395387408,3.64573735351114,1.08060288326243,42.1408462553268,0.269917349914022,49.8619959330518,27.170129414333,27.2115324500829,29.5506017797486,27.5261601856953,12.45473060653,6.78666459430202,6.79700641169035,7.38126859024611,6.8755953974513,0.836842493484995,0.128999552608305,0.199136932094829,0.11677097880892,0.166296413093817,0.187751327151915,0.174270680680696,0.294832439324149,0.092107028161323,1,129.243645968585,0.994181892066037,0.244135053973031,0.922680892214185,0.236064586765351,0.715384615384615,32.2829995675614,0.248330765904318,0.060981039205236,0.23047095755553,0.058965165330563,130,111.0625,0.854326923076923,0.151979123305445,0.711369095276221,50,40.3125,0.80625,0.519892858369562,0.258206565252202,-4.34204548130636,39.6214074086706,2.25547740366041,14.4374084430733,-1.09978658047288,37.8594676812814,38,9.375,0.246710526315789,0.167545985280159,0.060048038430745
Larva_166,2712,169.5,3.90649899191321,-5.05414284395458,0.275948452617839,36.2709481255807,123.158672759066,213,62.625,0.294014084507042,0.238084488905293,0.369469026548673,213,74.75,0.35093896713615,0.274936739778554,0.441002949852507,19.7790678343101,35.6812994583776,-18.9509584000988,31.9426833663943,236.364215663673,60.5053824800588,236.364215663673,34.1590188187873,-14.8735398908415,1.14705794310125,17.5672142310009,1.39447914845825,60.5053824800588,0.356963908436925,66.1562272338266,29.0792059342177,29.1681599204984,42.1112593590079,46.2838210269167,16.9349147077154,7.44380223684024,7.46657300587533,10.7797952709528,11.8479029746912,0.804184314038573,0.076953916273152,0.127024467467845,0.172931684211566,0.184724235470185,0.256923275829512,0.226966711162115,0.212221949432853,0.024652401089809,1.5,218.618198287441,1.06643023554849,0.285133967756819,1.01244487615837,0.284119248593697,0.926829268292683,55.962691591627,0.272988739471351,0.072989643245031,0.259169368340863,0.072729891696337,205,143.125,0.698170731707317,0.120874347827392,0.844395280235988,28,23.625,0.84375,0.461635829295007,0.139380530973451,1.3800696115355,40.593955119701,0.956125381863469,15.6502104964384,-0.30550281611533,40.2610817886978,19,7.3125,0.384868421052632,0.319547720401875,0.043141592920354
Larva_167,2844,177.75,3.62185634722089,1.84108975973742,-1.4865373534181,21.5116106316083,99.1046460461004,265,79.125,0.298584905660377,0.236053464344147,0.445147679324894,245,61.6875,0.251785714285714,0.193003254240806,0.34704641350211,9.91314951886839,14.7836777296342,-11.3663923347269,24.1910505199137,221.957261186233,61.2827345724365,221.957261186233,2.82310114136623,53.2237004619776,2.95280579519636,-24.0559496882716,1.2487047042826,61.2827345724365,0.344769252165606,77.27975899705,37.4175081624936,37.505102931361,32.9879529018705,77.27975899705,21.3370580134543,10.3310304372521,10.3552154850479,9.10802354907938,21.3370580134543,0.651825948004428,0.038688645001107,0.12466347270261,0.033543137137705,0.066908593228694,0.070945540511623,0.153416428110949,0.056978461806981,0.070362660104704,1.25,218.295633439932,1.00135611669694,0.148106358436483,0.967411066837108,0.149950895029435,0.94954128440367,60.271753629167,0.276475934078748,0.040892388940309,0.267103654616069,0.041401668275578,218,165.9375,0.76118119266055,0.104274199699614,0.933544303797468,14,10.6875,0.763392857142857,0.489786656011159,0.060126582278481,1.81269347024316,19.5176839691008,0.179193817186674,8.27377439809509,1.09416225600774,20.0104017763213,12,3.5625,0.296875,0.245882281978407,0.020042194092827
Larva_168,2832,177,3.41621859054218,-2.95343278160156,1.46711390063157,29.5868905330659,90.4407935469206,243,64.25,0.26440329218107,0.237588834863776,0.362994350282486,261,77.25,0.295977011494253,0.236687585080068,0.436440677966102,12.8354301247256,28.4825882884444,-13.0865819001426,26.8210437663454,172.961690545419,50.6295735946944,172.961690545419,5.8838847414525,54.3461623845015,4.68003337719193,9.02518072865673,0.977184692346999,50.6295735946944,0.28604278867059,54.1683556298683,12.2282963569773,12.2933896634856,31.3732257648368,45.3369676572734,15.8562323206816,3.57948299644274,3.59853719475677,9.18361191865581,13.2710968152884,0.737878558458192,0.122763390733232,0.200937066001045,0.234927524757829,0.243701393973926,0.238078222915233,0.149758829458405,0.236622104914414,0.150166316185952,1.375,159.709094355881,0.75334478469755,0.245631011919332,0.709613206665177,0.246240860002937,0.896226415094339,46.7502562037558,0.22052007643281,0.071901432946757,0.207718911380479,0.07207994848007,212,152.4375,0.719044811320755,0.156027405605439,0.861228813559322,28,22.375,0.799107142857143,0.500681579100723,0.126412429378531,-4.99698007109497,35.3788257147875,-2.00483403514701,13.5342873105638,-2.32921150722808,35.3470730133319,21,7.375,0.351190476190476,0.283997820246497,0.041666666666667
Larva_170,2584,161.5,3.2250911167879,-5.59683974019405,-0.125943173327061,20.1081685610846,54.5450119621182,229,57.75,0.252183406113537,0.230522821081178,0.357585139318885,228,69.75,0.305921052631579,0.225135853053583,0.431888544891641,8.946880406233,14.2832328709589,-11.5644703720142,16.9220309915285,188.613004088915,58.4830000948216,188.613004088915,9.29843863930301,26.9653734004444,-16.4672919818634,4.51485905766055,1.16788237825953,58.4830000948216,0.362123839596418,51.6053930160154,28.8010677353165,28.8362664232402,32.7001359789218,34.1745295314809,16.0012201662733,8.93031132838242,8.9412253418627,10.139290579638,10.5964539586459,0.818811382085985,0.028176872322085,0.090300045018542,0.050970626700464,0.094505527008254,0.084843948264852,0.097020694351985,0.179876562670698,0.195022608728159,1.25,185.445865304179,0.991689119273684,0.137715798360483,0.961614523006358,0.140823581739289,0.962566844919786,57.5009693024977,0.307491814451859,0.042701366681895,0.298166621712102,0.043664993217167,187,151,0.807486631016043,0.089309815249385,0.934984520123839,11,8.75,0.795454545454545,0.506281564672537,0.054179566563468,-2.5404270958952,22.6051894298706,-2.72709084938745,9.78789718697608,0.128034316045198,22.1668093119783,7,4.1875,0.598214285714286,0.696771893397381,0.02592879256966
